Country,iso,Fabc_mf_mean,Fabc_mf_std,Fabc_mf_skew,Fabc_mf_median,Fabc_mf_q17,Fabc_mf_q83,Fabc_mf_min,Fabc_mf_max
Ukraine,UKR,-0.06040778963868982,0.013856451610645536,-0.07047370718201734,-0.060070981159459455,-0.07241339088279562,-0.04938124080858771,-0.11738211923559988,-0.00039002122553173646
Uruguay,URY,-0.0022620566105314263,0.0019779791741882605,-0.3346583862163211,-0.0022616140703341603,-0.003951783334496635,-0.0002452974980316899,-0.011183226281962746,0.003733888363922136
United States of America,USA,-1.2427672062607373,0.15157314188687301,0.10526011926935598,-1.2445290240544904,-1.3832162305565014,-1.1038271249440548,-1.8000757849951667,-0.5318215853086196
Uzbekistan,UZB,-0.02968913358004624,0.002332980357190804,-0.8346151144683698,-0.0291206582256595,-0.0326018639733005,-0.0275771287298208,-0.0363622960752638,-0.0258976902821535
Saint Vincent and the Grenadines,VCT,-6.0785869451555004e-05,1.2384142563758886e-05,-3.4647615984619335,-6.0530000000000005e-05,-6.54e-05,-5.345e-05,-0.00013144000000000003,-4.065e-05
Venezuela,VEN,-0.03355323901441594,0.040655186248087345,-1.8860585452776018,-0.029506455293771654,-0.06198865206699903,-0.0007106153248319334,-0.29502801209768936,0.06318606678050724
Vietnam,VNM,-0.08411163551365008,0.029929935802632816,-0.47411895730651266,-0.08238478799196468,-0.1113632314845213,-0.05538324718159012,-0.22389980308991111,0.015297456661803217
Vanuatu,VUT,3.225571347932726e-05,0.00018399387912325222,1.271782149043374,-4.207e-05,-0.00010154000000000001,0.00022532000000000002,-0.00029102317763836247,0.0009044940528173745
Samoa,WSM,-0.0001428909979124545,0.00011862274554134032,-1.6986264563784832,-8.641000000000001e-05,-0.00020836,-5.9288364866432185e-05,-0.00052217,-6.339999999999997e-06
Yemen,YEM,-0.0035149706353228873,0.0015987975451265276,-1.396141388155926,-0.0027847437996601,-0.00649903552652364,-0.0024659355585229903,-0.00703481100338571,-0.0019668279036780902
South Africa,ZAF,-0.11761401377193167,0.009450360586348946,-0.16209916470513708,-0.1178033338674206,-0.12575435507153038,-0.10900356488458558,-0.16666378976380836,-0.07829492453630392
Zambia,ZMB,0.007341403681079989,0.026516660566804504,-0.8872934955578682,0.00719944864564489,-0.011729459765612345,0.03058971772739647,-0.12200377392360787,0.08478828870987111
Zimbabwe,ZWE,-0.003913780948365633,0.002922673762008968,0.6821599870210661,-0.004288883541466307,-0.0064657185624013205,-0.0014620194665258192,-0.013722659610357707,0.008814152093775245
