Country,iso,Fbc_mean,Fbc_std,Fbc_skew,Fbc_median,Fbc_q17,Fbc_q83,Fbc_min,Fbc_max
Ivory Coast,CIV,0.025761302670519994,0.0118801647686781,1.332338367525239,0.01964272862914743,0.015254451576593962,0.03480657484521631,0.01089971073610382,0.07068043640204837
Cameroon,CMR,0.009586920965164931,0.0029832184920146544,0.38521385645527606,0.00891672436883196,0.0065750466992106505,0.0129573528530569,0.00448836432815649,0.01714372947496261
Democratic Republic of the Congo,COD,0.15327984453064064,0.03473227294569227,1.2515052510779006,0.14804776163011074,0.12396174947863885,0.18106289079372478,0.09970749163011076,0.26333726374831545
Republic of the Congo,COG,0.005185962307260456,0.0018292508894903567,0.7389359909795553,0.0046765278583954,0.003490747858395399,0.00712048117873329,0.0024005231171373683,0.00968990835401462
Cook Islands,COK,1.6942334369835207e-05,4.883650022146381e-06,-0.5190124897490139,1.8e-05,1.139e-05,2.2e-05,4.82e-06,2.3e-05
Colombia,COL,0.04362007738434362,0.010585535202054935,0.8580382708592947,0.042441015267965204,0.0345508080393118,0.05196269526796521,0.0249686820223357,0.0730043180393118
Comoros,COM,8.309592176498978e-05,3.1178475631399085e-05,0.5385355583890798,8e-05,5e-05,0.00012677816098304701,4.4e-05,0.00014748922
Cabo Verde,CPV,0.0001437099477673773,8.698238193095085e-06,0.44615955464238444,0.00014099999999999998,0.00013486,0.000153,0.00013263,0.000169011363968265
Costa Rica,CRI,0.0031362089433060354,0.0007905877765258114,0.7515186069730606,0.0029345540495431597,0.00237755404954316,0.00410621376267681,0.00186800613509747,0.005411373177235541
Cuba,CUB,0.005958839109309957,0.0015263259293575838,-0.15210431115843165,0.00599589355014636,0.00458724193471864,0.00738683348863329,0.00238518405690099,0.009841421934718639
Cyprus,CYP,0.0018471359047257665,0.00014064103482672044,-0.49731003116083405,0.0018525537619235003,0.00173784367463823,0.00197544238783462,0.00128545367463823,0.00217536733326303
Czechia,CZE,0.025590362114238364,0.004317276911714986,0.17041311097887618,0.026029418695685,0.0210678901981731,0.028762994491268654,0.0152271024880579,0.0374344456747678
Germany,DEU,0.19847828961566785,0.019230555999482857,-0.3516856077823282,0.196405175412219,0.17902379915306002,0.217687626550109,0.15360397915306,0.230082948325592
Djibouti,DJI,0.00012713350515118022,1.582583906844188e-05,0.9328553666074623,0.000125489530390089,0.00011206838817282,0.000140805956493806,9.584838817282e-05,0.00017816511290773003
Dominica,DMA,3.620004606299096e-05,1.5318090062981275e-05,-0.8612634770630608,4.2749999999999996e-05,1.4460000000000007e-05,4.7310000000000006e-05,2.320000000000005e-06,6.467e-05
Denmark,DNK,0.009761711623859115,0.0012091051623435906,0.22990335127610298,0.009829074931156579,0.008382731242790719,0.01082407684803916,0.0076495729940526495,0.0128014183387104
Dominican Republic,DOM,0.006749572212419621,0.0013247985760039011,2.3339255715212075,0.00648236207074183,0.0058209384628797305,0.00740318674112189,0.004866581423932449,0.0126671247597635
Algeria,DZA,0.0410311469784709,0.0036201274035014865,-0.21920986563387249,0.0411360426610341,0.0374215357179005,0.045053235659250804,0.03319037816139169,0.0474626201732084
Ecuador,ECU,0.016081656314191783,0.003966849809491024,0.9776285640080273,0.015352838626963999,0.0126622377948979,0.0195715477948979,0.00796425854105959,0.0287105829128565
Egypt,EGY,0.0657876277385536,0.005466465290868053,0.1172942972241576,0.0655607791509653,0.060528994118982,0.0711461243395726,0.0564170296672018,0.0769858347196031
Eritrea,ERI,0.0005795169609294216,0.0005516968416897267,1.635190374147643,0.000376721093135778,0.000203605157269396,0.001297021366419722,0.000118615157269396,0.002004583542193279
Spain,ESP,0.06496840453845747,0.0053622062654181705,-0.5786000927393745,0.0656283839776549,0.059272454796697106,0.0702365555800052,0.0519755455284373,0.0742181668504205
Estonia,EST,0.004311615791012746,0.0010535096268037196,-0.32663032829358857,0.00461030572931472,0.00305227873283751,0.00542141503006587,0.0019959596642748698,0.00599689642154222
Ethiopia,ETH,0.021518535466336603,0.03154851982752174,-0.31680401104416506,0.023111416316561672,-0.00899165368343833,0.06277559833686543,-0.04417447519005497,0.07416717041331966
Finland,FIN,0.01782288355759215,0.004018161561888642,1.2233404365593963,0.0167358875982533,0.0145639813100437,0.0211613468995633,0.01249763126637555,0.0315255175982533
Fiji,FJI,0.0002679260006725071,0.00010674897494035362,0.17183262319885687,0.000262686361802629,0.000171501038961039,0.0003727809375,-2.5499999999999807e-06,0.000566901038961039
France,FRA,0.0759081702595566,0.010997638198843914,-0.20480368952990072,0.07566792267057731,0.06446518183316459,0.0870771670325988,0.0460601690785552,0.1000846653992555
Micronesia (Federated States of),FSM,2.384164840827196e-05,1.8545452454421134e-05,-0.812900412537558,3.7e-05,-6.089999999999998e-06,3.9e-05,-8.570000000000001e-06,4.06781068229331e-05
Gabon,GAB,0.0030273151677774495,0.0008736726089735265,0.8766653130273124,0.002912511561607949,0.00225258917033177,0.0036639915616079495,0.001476226482075296,0.00538245430554348
United Kingdom,GBR,0.10818887989150308,0.013336486465525195,0.28437397303684264,0.1076430635883,0.09297152296783501,0.122426347931342,0.085533896906008,0.13578745021847002
Georgia,GEO,0.001287349556059423,0.0006861239990123211,-0.8314678391886471,0.0015268547959681699,0.00044361115226111995,0.00187846479596817,-0.00055678528583808,0.0026390211522611205
Ghana,GHA,0.0068921001029621405,0.003510059646145386,-0.2472146982277124,0.00738856584747128,0.0025104325989436706,0.010707476341578441,-0.0001199727191311499,0.01328691584747128
Guinea,GIN,0.005490511286508972,0.0011254872194387713,0.6559019937261942,0.005289062038946164,0.004355772038946163,0.006659722038946163,0.00383093,0.00895205
Gambia,GMB,0.00044706266009995497,0.0002550277312021954,0.6854262999490708,0.00044840000000000006,0.00019077999999999999,0.0007216900000000001,9.454000000000001e-05,0.001145827856216522
Guinea-Bissau,GNB,0.0005571461886131791,0.00026731236701538105,-0.22947673892866513,0.00075633,0.0002206678359076596,0.0008150078359076597,0.00015451,0.00091038
Equatorial Guinea,GNQ,0.0023697332068687775,0.00047502679792929786,-0.2529963357572785,0.00238430886017626,0.0019162479391135103,0.0028263668427006595,0.0008497158227536401,0.0036772667765073703
Greece,GRC,0.0172446787198262,0.0030664278739816445,-0.4047398146502672,0.017595312040623902,0.014384468526001499,0.0202255619639233,0.0086199769266666,0.0243478838946484
Grenada,GRD,6.985024509530399e-05,1.5846493139382984e-05,-0.7861626378191128,7.3e-05,5.158999999999999e-05,8.444999999999999e-05,2.3859999999999992e-05,9.002e-05
Guatemala,GTM,0.011229083070576117,0.003589317966333586,0.2323609658909862,0.01168723558879047,0.00770137534043,0.0134781984441864,0.00375277534043,0.02105452910730923
Guyana,GUY,0.001824197355386315,0.0009091811987015193,-0.18318037464146084,0.0019022077447393552,0.000702513938357839,0.00269533,-0.00025345999999999995,0.004040978313310457
Honduras,HND,0.00537060764747422,0.001589342033266444,0.5764753868888133,0.00500771412663755,0.00395901412663755,0.0071764319432314405,0.00279971194323144,0.00974198802209093
Croatia,HRV,0.004332586490992848,0.0004883493343885052,0.5120667940662623,0.004255402590065499,0.0038635464683406096,0.00483980646834061,0.00336265446779476,0.00580836464792576
Haiti,HTI,0.0010540585243504572,0.0007373562293212766,-0.0023890486910836126,0.001137062634289342,0.00038025175619289505,0.001528651756192895,-0.000606128507498558,0.0031443408477969683
Hungary,HUN,0.011119362060509981,0.0014266490371889725,0.012628589250665222,0.0111124858242358,0.0096488415596321,0.012716253168668102,0.0080135313537118,0.014178985
Indonesia,IDN,0.3910509914950762,0.08640777089177741,0.9262965220660434,0.37347441974642803,0.319305621848992,0.46723774340563007,0.250603199746428,0.666932276994602
India,IND,0.648306820204008,0.07747150370601759,-0.22110414714582044,0.6483893896135691,0.5700020596135691,0.722914697195663,0.44618345102799,0.83147239577014
Ireland,IRL,0.009665311173093064,0.002047913813809249,-0.7819982559569748,0.0103136114519835,0.006520089143057901,0.0114920908515713,0.0053570829302425,0.0125987513914259
Iran,IRN,0.18090894954588935,0.014902056247693007,0.32372677907760106,0.180914867359925,0.165793758511129,0.1995185688805,0.153297187578286,0.2203377388805
Iraq,IRQ,0.03674736367911202,0.004360286595867294,0.24116088640071567,0.0359089969406693,0.0318090032648409,0.0416521040162956,0.0299833873079384,0.049025326695769804
Iceland,ISL,0.0010416082735741536,5.371192787682841e-05,-0.24411014821944435,0.00104372913209607,0.000985416462882096,0.0010964575491266382,0.000894416462882096,0.0011498367003275102
Israel,ISR,0.01647831910286618,0.0007460825620473416,0.07501698359796477,0.016443890381140202,0.015686341943063,0.0172119337510914,0.015150683234786001,0.0182942837510914
Italy,ITA,0.08918205299416374,0.006367954202782255,-0.658179372485231,0.09034695059721999,0.0827590982156859,0.0954344613779494,0.06944749773809611,0.10122367146736501
Jamaica,JAM,0.0020044786879699753,0.00025606245653163524,0.10733952086101352,0.00199545344154076,0.0017692411092096903,0.00224304110920969,0.00135214628122392,0.0027612712858123504
Jordan,JOR,0.00655357127109736,0.0005726516294627187,-0.5874246207218797,0.00677593048914353,0.00573295981284462,0.007066964667120959,0.0054298068024391,0.00746833961721976
Japan,JPN,0.31274519664065875,0.025223899418768698,0.11967427933275725,0.31631327430354905,0.28269864838949404,0.33975124989690897,0.27406499838949405,0.359830477007964
Kazakhstan,KAZ,0.07981557807215162,0.010859297068067687,0.7559022272166388,0.0773378785552031,0.0683082027516435,0.0927325502916253,0.06496492693797709,0.11109340264082959
Kenya,KEN,0.007082742061055802,0.003138543568677249,0.5123694774810675,0.00699808814272654,0.00376505214415532,0.01026238899773994,0.0017819182509194102,0.015928642856404822
Kyrgyzstan,KGZ,0.0029930964368086116,0.0006437591063110856,1.0490584316569902,0.00273779397507891,0.00249684838427948,0.0038831235811857406,0.00214314874055199,0.00472229536026201
Cambodia,KHM,0.015112147734236516,0.005300410294235569,0.19469492159443294,0.01464439909128717,0.010865520502183411,0.01980735909128717,-0.00088463115720524,0.02856512040906658
Kiribati,KIR,1.6915461269835208e-05,1.63067911406286e-06,-0.5830304838354167,1.8e-05,1.5e-05,1.83783848055795e-05,1.4e-05,1.86973057062245e-05
Saint Kitts and Nevis,KNA,5.8859185406214165e-05,7.881313221553283e-06,-0.8958531228430966,6.251000000000001e-05,4.7210000000000004e-05,6.500000000000001e-05,4.072e-05,6.900000000000001e-05
South Korea,KOR,0.16943872438770505,0.0060047867992894756,-0.0494974318541647,0.169712218496041,0.16226676221237302,0.175089073924391,0.158252910210739,0.181857074182362
Kuwait,KWT,0.026200298224502393,0.0028671431059184667,-0.8036636248766075,0.026595899917941902,0.022349017142358898,0.0294284108175857,0.020139471057842702,0.0295128681795296
Laos,LAO,0.011015518964348034,0.004498881927001297,0.22830745184475346,0.01026788899768159,0.0068646059225962305,0.01625590899768159,-0.00010942983157204004,0.021145403045659268
Lebanon,LBN,0.006583513253307087,0.0008111196693100982,-0.28615658562228635,0.00677350233477296,0.00541925894310869,0.00726576599458998,0.004841123842055941,0.008799219345772002
Liberia,LBR,0.0056266055835710515,0.0009675729891212928,0.2786279447823226,0.005694580697148104,0.004521290697148105,0.006672347177557663,0.004088111268256739,0.007927024593409824
Libya,LBY,0.013107899198032562,0.0018201467019907222,-0.08921876863255525,0.0132325951571598,0.011496785804536601,0.0147696564073325,0.00941971645484631,0.016584676481954
Saint Lucia,LCA,0.00012080019012369487,1.120643130847961e-05,-0.2563312406987129,0.00012139,0.000107716772875,0.00013195,9.696000000000002e-05,0.00013949
Liechtenstein,LIE,3.668651007028813e-05,3.992034853307117e-06,1.4467415513653492,3.60147205010553e-05,3.35754783721143e-05,3.89763849065716e-05,2.9376183977870303e-05,4.8790460332859104e-05
Sri Lanka,LKA,0.0075276805783186795,0.0012708405794506293,0.23097824429945366,0.0073264840382808,0.0064083622441448995,0.008853115965787889,0.00464571255329199,0.01069886066184892
Lesotho,LSO,0.0008303108006840032,0.0006674205560750524,0.019213774954369614,0.0007182099999999999,0.0004064,0.00154009,-0.0010688100000000001,0.0024921050412818127
Lithuania,LTU,0.004259653203145366,0.00077722643628746,-0.45665816405644366,0.00438486780021834,0.0033126443750000002,0.00495933753002183,0.0024054616293668098,0.00580208073144105
Luxembourg,LUX,0.002497214684872882,0.000239667405880963,-0.6896144466460029,0.00256354658901944,0.00223890520854175,0.0027042902140148395,0.00194637537415597,0.00286699296360399
Latvia,LVA,0.00275041226361311,0.00039022438349649427,0.26715124428474263,0.0026891844178448003,0.00242648119903043,0.0031879698166145,0.0017114811990304299,0.0036901598166145
Morocco,MAR,0.017826753881534124,0.0030387257317677054,0.8491960285855417,0.017158790335716604,0.015271339656940901,0.020271040335716604,0.0108221496569409,0.0279708203357166
Moldova,MDA,0.0009145141777249184,0.0003791167970492935,-0.2577432119724698,0.0009351132920141698,0.00047111329201417,0.0012956811353711801,3.68935480349298e-05,0.00156292329201417
Madagascar,MDG,0.006684778430427854,0.0029373708416013536,-0.7387914281479034,0.007646753839791852,0.00235648352481479,0.00924075983484573,0.0005610335248147921,0.01100846983484573
Maldives,MDV,0.00043783279878678534,8.589966629559847e-05,0.022864891514851757,0.00041302,0.00034899999999999997,0.0005402552625,0.000298,0.000566686786686462
Mexico,MEX,0.12810578466278683,0.007840737329631295,-0.2681118128226112,0.12850021239912102,0.11981504164695199,0.136058191646952,0.10696562554692401,0.146967415242186
Marshall Islands,MHL,3.968337444239068e-05,9.717873659120687e-07,0.543099719151272,4e-05,3.9e-05,4e-05,3.8e-05,4.1870624612530505e-05
North Macedonia,MKD,0.0019251565828689672,0.00033716643283067014,0.16402394259529074,0.00192372281060711,0.00154739,0.0022225575586854503,0.0012264900000000002,0.00284575514593967
Mali,MLI,0.00537327712114215,0.004807929692868081,-0.20225801457270326,0.008356292997862674,-0.00064671978611103,0.010280170213888969,-0.002317337002137326,0.01108749213759353
Malta,MLT,0.00047082303645423025,9.421879780988953e-05,1.1703010742136601,0.00043678811135371197,0.000405415786026201,0.0006356888100436679,0.00034156781932314403,0.000663059825327511
Myanmar,MMR,0.03467428632823584,0.007915693021951574,-0.00789438757959912,0.03533106245294111,0.02553664567116693,0.042483594939822275,0.018684470391165782,0.05098645461235203
Montenegro,MNE,0.00015261372735402522,0.00022511021708861406,-0.8104688226126945,0.00023835000000000002,-7.300999999999998e-05,0.000342532941870843,-0.00039701000000000005,0.0005261300000000001
Mongolia,MNG,0.009958522594503165,0.002619197001668782,-0.03976469578981914,0.01014274588310151,0.007490600223565281,0.0123913322613345,0.0040894503964129005,0.0154252968861399
Mozambique,MOZ,0.01008352760033631,0.006749361466904026,-1.5387026687876657,0.0119027609388509,0.00503331015351912,0.0153564309388509,-0.008215726999804232,0.0171383809388509
Mauritania,MRT,0.0011641935612868956,0.0003527140337170153,0.9988174841028384,0.0011407600000000002,0.00083055145585121,0.00144952939663577,0.000556288936512202,0.00258404939663577
Mauritius,MUS,0.001185153483355783,8.823249804386404e-05,1.6876195622206516,0.0011722400000000002,0.0011147800000000001,0.00124024,0.00101615,0.0016303799999999999
Malawi,MWI,0.0035887584852414564,0.00157272803134581,0.48309674415831244,0.0032708011876883894,0.002216140023728936,0.005811830023728936,0.0009057700237289361,0.006961051643921492
Malaysia,MYS,0.09998524736547905,0.018266389701419614,1.0185543605744354,0.0951713593459532,0.0830244081586493,0.11583009419224741,0.0724827875908047,0.16027190251240842
Namibia,NAM,0.0023756613670985562,0.0009280431299709478,-0.40047880002504843,0.0026876891266375542,0.0010880368184542602,0.0032676107569039204,0.000638139126637554,0.0036708468184542603
Niger,NER,0.006158932278684443,0.006667981599113452,-0.4241538800141201,0.008521963388244454,-0.0033343411794972302,0.01221746729584138,-0.0060642012518240165,0.017340313267253337
