iso,CSCC,SLAND,ELUC,EFOS,F_ab,F_ac,F_abc,SLAND_global,SLAND_domestic,SLAND_out,SLAND_in,SLAND_BTWC,ELUC_global,ELUC_domestic,ELUC_out,ELUC_in,ELUC_BTWC,EFOS_global,EFOS_domestic,EFOS_out,EFOS_in,EFOS_BTWC,F_ab_global,F_ab_domestic,F_ab_out,F_ab_in,F_ab_BTWC,F_ac_global,F_ac_domestic,F_ac_out,F_ac_in,F_ac_BTWC,F_abc_global,F_abc_domestic,F_abc_out,F_abc_in,F_abc_BTWC
NCL,0.039388273771742956,0.00033135113,,-0.001399253603541248,,,,0.21951321,1.3051348868555915e-05,0.21950015632515793,0.13289095808581333,0.0866091982393446,,,,,,-0.9269763298709772,-5.511418401238056e-05,-0.9269212156869648,-0.3738434423328795,-0.5530777733540853,,,,,,,,,,,,,,,
NER,5.000787107117505,0.0033637579,-0.005545964749999999,-0.0006180060810618773,-0.0021822068900845043,-0.006163970831061877,-0.0028002129711463815,2.2284193,0.016821436937330576,2.2115978669567125,16.85684642168898,-14.64524855473227,-3.6740859816533336,-0.02773418901832815,-3.6463517926350053,-5.845498165554856,2.199146372919851,-0.409416139726809,-0.003090516842294452,-0.40632562288451457,-47.46756259263465,47.061236969750134,-1.4456665531324906,-0.010912752080997574,-1.434753801051493,10.98951233123781,-12.424266132289302,-4.083502121380143,-0.030824705860622605,-4.05267741551952,-52.845714498725236,48.79303708320572,-1.8550826928592996,-0.014003268923292027,-1.8410794239360075,-35.884747672701394,34.043668248765385
NGA,52.900015420856505,0.022984678,0.00011960874999999937,-0.02869980599141059,0.02310428667570591,-0.02858019724141059,-0.005595519315704681,15.22687,1.2158898167132628,14.01097976641662,177.27947048090934,-163.2684907144927,0.07923830234551633,0.006327304719469337,0.072910997626047,-62.13536328887306,62.208274286499105,-19.013022913499768,-1.5182201795212102,-17.494802733978556,-500.64238528903184,483.1475825550533,15.306108065564425,1.2222171214327322,14.083890944131692,114.91311809613937,-100.82922715200768,-18.933784611154252,-1.5118928748017408,-17.42189173635251,-557.8340019630266,540.412110226674,-3.7069148479353435,-0.2960030580884781,-3.4109117898468653,-379.45311197593617,376.0422001860893
NIC,0.6633795181630294,0.009230069,-0.005145734999999999,-0.00141768894301618,0.004084333884789944,-0.0065634239430161796,0.002666644941773764,6.114728,0.006123038649403523,6.108604935288585,2.2322537381528273,3.8763511971357576,-3.4089421193675844,-0.003413575204894636,-3.40552854416269,-0.7757001854850831,-2.6298283586776066,-0.9391893577903969,-0.000940465807923128,-0.9382488919824737,-6.296280014109854,5.358031122127381,2.7057860168509795,0.0027094634445088872,2.7030765534064707,1.4536568930756855,1.2494196603307852,-4.348131477157982,-0.004354041012817764,-4.343777436145165,-7.0099843717826635,2.666206935637499,1.7665966590605824,0.0017689976365857594,1.7648276614239966,-4.763918553736456,6.528746215160453
NIU,,,2.625000000000001e-07,-2.2119521167978234e-06,,-1.9494521167978234e-06,,,,,,,0.00017390077536717132,,,,,-0.0014653721454712277,,,,,,,,,,-0.0012914713701040565,,,,,,,,,
NLD,-1.1135352345638232,0.00050495577,-0.0014741420000000001,-0.041664516449302844,-0.0009691862342087628,-0.04313865844930284,-0.042633702683511604,0.33452266,-0.0005622860371047004,0.33508495058407123,-3.756731058503751,4.091816009087823,-0.9765883306716671,0.0016415090577503837,-0.9782298397294175,1.3061628480381922,-2.2843926877676095,-27.601873203169625,0.046394907097362714,-27.648268110266986,10.523990056886511,-38.1722581671535,-0.6420656670632103,0.0010792230206456831,-0.643144890083856,-2.4457058779244365,1.8025609878405806,-28.57846153384129,0.048036416155113094,-28.626497949996402,11.72608798164205,-40.35258593163845,-28.24393887023283,0.04747413011800839,-28.29141300035084,7.946172308746684,-36.237585309097526
NOR,-1.537062890116532,0.008423435,-0.00098221475,-0.011847052401746721,0.007441219820431709,-0.012829267151746721,-0.004405832581315012,5.5803494,-0.012947348685535272,5.593296794028553,-5.173414245397326,10.766711039425878,-0.6506967870555135,0.0015097258423500868,-0.6522065128978636,1.8037115930971246,-2.4559181059949884,-7.8484251370638605,0.018209664603990816,-7.866634801667852,14.572569287037847,-22.4392040887057,4.9296529388595705,-0.011437622843185185,4.941090561702755,-3.362990769549964,8.30408133125272,-8.499121924119374,0.019719390446340905,-8.518841314565714,16.23263537456348,-24.75147668912919,-2.9187721982042905,0.006772041760805632,-2.925544239965096,11.027218546515334,-13.952762786480431
NPL,2.1618368141805733,0.006716144,-0.0020578690000000004,-0.0032213059782421815,0.004658274805533647,-0.005279174978242182,0.0014369688272914656,4.449305,0.014519206928133452,4.4347858505975015,7.2799557215916915,-2.84516987099419,-1.3632952941107255,-0.004448776962960963,-1.3588465171477646,-2.534545515411825,1.1756989982640602,-2.134048027852265,-0.006963937853503912,-2.127084089998761,-20.514566630644538,18.387482540645777,3.0860099068787057,0.01007042996517249,3.075939476913533,4.735970589175309,-1.6600311122617764,-3.4973433219629904,-0.011412714816464876,-3.4859306071465257,-22.847078680716184,19.36114807356966,0.9519618790264408,0.0031064921116685765,0.9488553869147722,-15.52211174195467,16.470967128869443
NRU,,,-0.0,-1.466374369007541e-05,,-1.466374369007541e-05,,,,,,,-0.0,,,,,-0.009714424371388872,,,,,,,,,,-0.009714424371388872,,,,,,,,,
NZL,0.03864248412786075,0.010642799,0.0005875254999999999,-0.0095167863889879,0.011230324117482185,-0.0089292608889879,0.001713537728494285,7.050632,0.00041126417665207366,7.050220735792831,0.12997630320529005,6.92024443258754,0.3892233904685142,2.2703444808463448e-05,0.3892006870237057,-0.045406816621274396,0.4346075036449801,-6.304672503042811,-0.00036775226698470615,-6.3043047507758265,-0.36645129442094765,-5.937853456354879,7.439855511065887,0.0004339676214605371,7.439421543444427,0.08440074957333751,7.355020793871089,-5.915449112574297,-0.0003450488221762427,-5.915104063752121,-0.40824679545794945,-5.506857268294172,1.1351830080230765,6.621535447583097e-05,1.1351167926686005,-0.27746592939096504,1.4125827220595655
OMN,1.6805782657568937,-6.644684e-05,-5.2029e-05,-0.017677417077908122,-0.00011847583890044689,-0.01772944607790812,-0.017795892916808567,-0.044019643,-0.00011166911328434073,-0.04390797410404087,5.670723158731519,-5.71463113283556,-0.03446812739648973,-8.743880658906542e-05,-0.03438068858990066,-1.9736871757510932,1.9393064871611925,-11.710920138427038,-0.029708282935852127,-11.681211855491187,-15.923409929900176,4.242198074408989,-0.07848777236976681,-0.00019910791987340617,-0.07828866444989341,3.6896974700714424,-3.767986134521336,-11.745388265823527,-0.02979572174244119,-11.715592544081085,-17.740039436645407,6.024446892564322,-11.789407910796804,-0.02990739085572553,-11.759500519941078,-12.03432556048248,0.274825040541403
PAK,25.837407332228153,0.007669806,-0.0018381587500000001,-0.052289461190198595,0.005831647264746428,-0.054127619940198594,-0.04645781392545217,5.081086,0.19816790216217695,4.882918256590265,86.98247931761325,-82.099561061023,-1.2177418357064775,-0.04749325636504934,-1.1702485793414281,-30.297549124252956,29.127300544911527,-34.640677502884365,-1.3510241079538967,-33.28965339493047,-243.91408605256126,210.6244326576308,3.8633446895514183,0.1506746457971276,3.7126700437542905,56.57210582617667,-52.85943578242237,-35.85841933859084,-1.398517364318946,-34.459901974271894,-271.79701215601307,237.33711018174117,-30.777332813332947,-1.200349462156769,-29.576983351176178,-184.276582654556,154.6995993033798
PAN,1.0701351921862783,0.0063224933,-0.001512796,-0.002998223026765185,0.004809697311017751,-0.004511019026765185,0.0018114742842525663,4.18852,0.0067659225944824404,4.181754032086914,3.604087024465,0.5776670076219141,-1.0021957995137343,-0.001618896238198633,-1.0005769032755356,-1.2552137782762451,0.25463687500070953,-1.986260225059706,-0.0032085039749646864,-1.9830517210847411,-10.155195643287326,8.172143922202585,3.186324158732898,0.005147026356283807,3.181177132376614,2.344200290160286,0.8369768422163282,-2.9884560245734404,-0.004827400213163319,-2.983628624360277,-11.310400429283632,8.326771804923355,1.200063933673192,0.001938522381319121,1.1981254112918729,-7.684032543837567,8.88215795512944
PER,2.232220113252503,0.064911254,-0.0110271425,-0.014085005479725002,0.053884111250324246,-0.025112147979725004,0.039799105770599245,43.00235,0.14489620619791074,42.85745364731771,7.38706620836838,35.47038743894933,-7.305251926987761,-0.024615009280201487,-7.28063691770756,-2.5970417641153234,-4.683595153592236,-9.331022377047749,-0.03144083252711387,-9.299581544520635,-21.158212794076874,11.85863124955624,35.697099910104015,0.12028119691770925,35.576818713186306,4.780277509342661,30.796541203843645,-16.63627430403551,-0.056055841807315356,-16.580218462228196,-23.546643454003284,6.966424991775089,26.366077533056263,0.08884036439059538,26.277237168665668,-16.113100581044108,42.39033774970977
PHL,11.694091663594001,0.018838106,-0.00871374125,-0.034897830113509554,0.010124364473261833,-0.04361157136350956,-0.02477346564024772,12.479852,0.22029453509629865,12.259557187620986,39.23793795396656,-26.978380766345573,-5.772671846567254,-0.10189928891034018,-5.670772557656914,-13.632362147296606,7.961589589639692,-23.119084629985256,-0.40809842420791176,-22.710986205777346,-110.59966033496796,87.88867412919062,6.707180312381239,0.11839524618595847,6.588785066195281,25.554513251323808,-18.965728185128526,-28.891756476552516,-0.509997713118252,-28.381758763434263,-123.13915652341691,94.75739775998265,-16.41190431760402,-0.2897031780219533,-16.122201139582067,-83.65773852018475,67.53553738060268
PLW,,,-0.0,-5.891982234906821e-05,,-5.891982234906821e-05,,,,,,,-0.0,,,,,-0.03903315348951981,,,,,,,,,,-0.03903315348951981,,,,,,,,,
PNG,0.7477611871442577,0.038835168,-0.009692197999999999,-0.0019032525014965754,0.02914296988482666,-0.011595450501496574,0.027239717383330087,25.727488,0.029039431240504534,25.69844813284641,2.494058139096934,23.204389993749473,-6.420879036998653,-0.007247449482517199,-6.413631587516136,-0.87096933994629,-5.5426622475698455,-1.2608650884943344,-0.0014231783499543571,-1.2594419101443801,-7.0968017937017605,5.83735988355738,19.306609750375156,0.021791981757987335,19.284817768617167,1.6198237236591735,17.664994044957993,-7.681744125492987,-0.008670627832471555,-7.673073497660515,-7.897889455764373,0.22481595810385802,18.04574466188082,0.020368803408032977,18.02537585847279,-5.3882623061926855,23.413638164665475
POL,-2.052131090170803,0.0051976587,0.00781907175,-0.08752320221870653,0.01301673041920352,-0.07970413046870653,-0.07450647179950301,3.4433403,-0.010666276951168344,3.45400657846484,-6.91363934199816,10.367645920463001,5.179971961815409,-0.01604576023445123,5.19601772204986,2.426194894050296,2.769822827999564,-57.98229610838396,0.1796090843843139,-58.16190519276827,19.300524948520422,-77.46243014128869,8.623312429123567,-0.026712037185619573,8.650024466309187,-4.478483853048946,13.128508319358133,-52.80232414656856,0.16356332414986263,-52.96588747071842,21.534938875219268,-74.5008263459377,-49.3589836792604,0.1528970471986943,-49.51188072645909,14.578572485018563,-64.09045321147765
PRI,,0.0005146952,,,,,,0.3409748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,,0.006247762,0.00021418375000000002,-0.011056880501767405,0.006461945874985457,-0.010842696751767406,-0.0045949346267819486,4.139012,,,,,0.1418922674135176,,,,,-7.324952732950512,,,,,4.280904373488247,,,,,-7.183060465536995,,,,,-3.0440483594622654,,,,
PRT,0.5562611403728351,0.0016855388,0.000139513,-0.01297572263649852,0.0018250517948453426,-0.01283620963649852,-0.011150670841653179,1.1166342,0.0009375997321633245,1.1156966499550316,1.8760000803102082,-0.7603034303551766,0.09242445285257206,7.760566047683535e-05,0.09234684719209522,-0.653384946534795,0.7457317937268901,-8.596145628329328,-0.007217890270940278,-8.588927738058388,-5.273166790640141,-3.315760947418247,1.2090587512718196,0.00101520539264016,1.2080435458791794,1.2201862156609753,-0.0121426697817959,-8.503721175476755,-0.007140284610463442,-8.496580890866293,-5.874566608100242,-2.6220142827660506,-7.387086877057509,-0.006202684878300119,-7.380884192179209,-3.986984729224373,-3.3938994629548365
PRY,1.0971660770270752,0.011330253,-0.014679514000000001,-0.001971632146855539,-0.003349260555387975,-0.01665114614685554,-0.005320892702243514,7.5060563,0.012431169723547483,7.49362513902279,3.6896292155236745,3.803995923499116,-9.724871872812367,-0.01610586478804403,-9.708766008024323,-1.2724735455939902,-8.436292462430334,-1.306165177436262,-0.002163207907905962,-1.304001969528356,-10.412835297409217,9.10883332788086,-2.218815266623434,-0.003674695064496548,-2.215140571558938,2.4123649219231273,-4.627505493482065,-11.031037050248628,-0.018269072695949993,-11.012767977552677,-11.582773691810727,0.5700057142580501,-3.5249804440596963,-0.00583790297240251,-3.5191425410872936,-7.870300572256012,4.351158031168718
PSE,,0.000114933326,-2.1568750000000002e-05,-0.0008625119303136795,9.336457567624747e-05,-0.0008840806803136795,-0.000769147354637432,0.07614093,,,,,-0.014288847042669242,,,,,-0.5713961655047027,,,,,0.06185208419781476,,,,,-0.5856850125473719,,,,,-0.509544081306888,,,,
PYF,,6.411081e-06,,-0.00023729558539545132,,,,0.004247207,,,,,,,,,,-0.1572033763484792,,,,,,,,,,,,,,,,,,,
QAT,3.099301695964559,2.058149e-05,-4.130750000000001e-06,-0.02578031696183162,1.6450740389304235e-05,-0.02578444771183162,-0.025763866221442316,0.013634807,6.378824806904888e-05,0.013571019182138681,10.457607951253783,-10.444036932071644,-0.0027365357251350206,-1.2802440480605606e-05,-0.002723733284654415,-3.639997981344895,3.6372742480602405,-17.07892231951983,-0.07990098008230863,-16.999021339437522,-29.340642734195445,12.341621394757922,0.010898272415482085,5.0985807588443283e-05,0.010847286607893641,6.804076357779602,-6.793229071171708,-17.081658855244967,-0.07991378252278923,-17.001745072722176,-32.69099690076991,15.689251828047734,-17.06802404710435,-0.07984999427472018,-16.988174052829628,-22.168859517480218,5.18068546465059
ROU,-0.4306540227845587,0.0045480784,0.00231315825,-0.02104362072839799,0.006861236652876854,-0.01873046247839799,-0.014182384075521137,3.013007,-0.001958648260138488,3.0149655738430243,-1.4511552300911563,4.466120803934181,1.5324190979884533,-0.00099617090569979,1.5334152688941531,0.5067827773072059,1.0266324915869474,-13.94095985219462,0.00906251992063712,-13.950022372115257,4.078979479849741,-18.029001851965,4.545426186335009,-0.002954819165838278,4.548381005500847,-0.9424919619169883,5.490872967417835,-12.408540754206168,0.008066349014937331,-12.416607103221105,4.545515683495543,-16.962122786716648,-9.395533665859613,0.006107700754798843,-9.401641366614411,3.085393931847768,-12.48703529846218
RUS,-22.258050807443674,0.39878747,-0.058190787,-0.4580981397450294,0.3405966816717987,-0.5162889267450294,-0.1175014580732307,264.1884,-8.876231739068748,273.0646167488344,-66.22693805133856,339.29155480017295,-38.5501827753368,1.2952134935711328,-39.84539626890793,24.846012147878724,-64.69140841678666,-303.4804636035024,10.196371669240296,-313.6768352727427,201.09120889371377,-514.7680441664565,225.63819821032916,-7.5810182454976145,233.21921645582677,-41.2837348410029,274.5029512968297,-342.0306463788392,11.491585162811429,-353.5222315416506,223.85710513883407,-577.3793366804847,-77.84226539317328,2.6153534237426816,-80.45761881691595,157.1667379284764,-237.62435674539236
RWA,1.1486348040405536,0.001551985,-0.00034924099999999997,-0.00032932871554541783,0.0012027440421696902,-0.0006785697155454178,0.0008734153266242723,1.0281577,0.0017826640347864524,1.0263750469942663,3.8739438878161803,-2.847568840821914,-0.23136487881907145,-0.00040115036759792694,-0.23096372845147353,-1.348626302746353,1.1176625742948794,-0.21817340565342,-0.00037827842464543824,-0.21779512722877456,-10.903194132101472,10.685399004872698,0.7967928438154471,0.0013815136671885256,0.7954113301482586,2.5203018345994064,-1.7248905044511478,-0.44953828447249145,-0.0007794287922433652,-0.4487588556802481,-12.144475297440398,11.69571644176015,0.5786194381620271,0.0010032352425430873,0.577616202919484,-8.246616149746645,8.82423235266613
SAU,15.883034306446227,0.0008478253,-5.624850000000002e-05,-0.17673131526766928,0.0007915768148496151,-0.17678756376766927,-0.17593973845281966,0.56166655,0.01346603856163001,0.5482005096904757,53.57910800519451,-53.03090749550404,-0.037263458145677476,-0.000893396855186141,-0.036370061290491335,-18.653120257244545,18.616750195954054,-117.08081050174354,-2.807029543419755,-114.27378095832378,-147.96483811199613,33.69105715367235,0.5244031309143765,0.01257264170644387,0.5118304892079326,34.856632948809896,-34.344802459601965,-117.11807395988922,-2.807922940274941,-114.31015101961428,-165.13361670200683,50.82346568239255,-116.55640737082916,-2.794456901713311,-113.76195046911585,-111.22381273285444,-2.5381377362614046
SDN,11.115534535683148,0.0166593,-0.01110290425,-0.0053443913599208566,0.005556396524335861,-0.016447295609920858,0.00021200516441500453,11.036439,0.18517703309746328,10.851261908858103,37.32088772874509,-26.46962581988699,-7.35544250629509,-0.1234147156372582,-7.232027790657832,-12.93135359882118,5.699325808163349,-3.5405478146889444,-0.0594057667334069,-3.4811420479555375,-105.45632061138352,101.97517856342797,3.680996814588426,0.06176231746020507,3.619234497128221,24.340996720585476,-20.721762223457254,-10.895990320984035,-0.18282048237066512,-10.71316983861337,-117.34887704169422,106.63570720308086,0.1404489998994816,0.002356550726798167,0.13809244917268343,-79.79655641010123,79.93464885927392
SEN,2.047183340527445,0.0017341927,-0.0008379360000000001,-0.0029187672351476935,0.0008962567159577607,-0.0037567032351476935,-0.0020225105191899327,1.1488665,0.003550210437372771,1.1453163237957205,6.9040607832777905,-5.75874445948207,-0.5551151242212039,-0.0017154086196282052,-0.5533997156015757,-2.402622783305422,1.8492230677038461,-1.9336224202227756,-0.005975251658671709,-1.927647168564104,-19.42719159348914,17.499544424925038,0.5937513822212921,0.001834801817744566,0.5919165804035476,4.492498925923434,-3.9005823455198865,-2.4887375444439797,-0.007690660278299915,-2.48104688416568,-21.638495799110792,19.157448914945114,-1.3398710380014835,-0.004140449840927143,-1.3357305881605563,-14.691811067239149,13.356080479078592
SGP,,,-2.93265e-05,-0.013578101467189208,,-0.013607427967189207,,,,,,,-0.019428194624020376,,,,,-8.995209040603159,,,,,,,,,,-9.014637235227179,,,,,,,,,
SGR,,2.3802146e-05,,,,,,0.015768426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGS,,6.0485413e-06,,,,,,0.004007032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHN,,,,-3.794022010399266e-06,,,,,,,,,,,,,,-0.0025134604547373193,,,,,,,,,,,,,,,,,,,
SLB,0.06946565551417051,0.0010383493,-0.00078097275,-8.305552819239096e-05,0.0002573765999830365,-0.000864028278192391,0.00017432107179064552,0.68788475,7.212961824928449e-05,0.6878126183637758,0.2343190607081183,0.4534935576556575,-0.5173781591071696,-5.425078401745441e-05,-0.5173239083231521,-0.08153049312895207,-0.43579341519420006,-0.05502255524261616,-5.769506709960108e-06,-0.055016785735906196,-0.659406432072966,0.6043896463370598,0.17050662970825267,1.7878834231830077e-05,0.17048875087402085,0.15248523718690066,0.018003513687120193,-0.5724007143497857,-6.002029072741452e-05,-0.5723406940590583,-0.7344450443098931,0.1621043502508348,0.11548407446563651,1.2109327521869969e-05,0.11547196513811464,-0.49867966163156535,0.61415162676968
SLE,0.6850810422337368,0.0047191796,-0.0027121737499999996,-0.0003037735937902456,0.002007005839301348,-0.003015947343790245,0.0017032322455111026,3.126358,0.0032330204715267452,3.1231250117550355,2.308369084708946,0.8147559270460896,-1.7967585449732895,-0.001858058819368982,-1.7949004861539204,-0.8027433082384582,-0.9921571779154622,-0.20124367046169842,-0.00020810953023690925,-0.2010355609314615,-6.5030170450599085,6.301981484128447,1.3295995109369325,0.0013749616521577632,1.3282245492847748,1.5026343634500483,-0.17440981416527346,-1.9980022154349877,-0.0020661683496058913,-1.9959360470853817,-7.241736419533594,5.245800372448212,1.128355840475234,0.001166852121920854,1.1271889883533133,-4.919103405544509,6.046292393897822
SLV,0.45532527041108783,0.0013124974,0.0004184925,-0.0018380883961516949,0.001730989921167791,-0.0014195958961516948,-0.0001070984749839039,0.8695021,0.0005976132432070798,0.8689045139273557,1.5357620493020174,-0.6668575353746617,0.2772425532775083,0.00019055021072751218,0.2770520030667808,-0.53495258921595,0.8120045922827308,-1.2176952277492572,-0.0008369280960172532,-1.21685829965324,-4.321400251907105,3.1045419522538644,1.1467447216908095,0.000788163453934592,1.145956558236875,0.998821241033592,0.14713531720328288,-0.9404526744717489,-0.000646377885289741,-0.9398062965864591,-4.813800627359883,3.8739943307734235,-0.07095050605844756,-4.876464208266117e-05,-0.0709017414163649,-3.268558382551052,3.197656641134687
SMR,,,8.872500000000002e-07,,,,,,,,,,0.000587784620741039,,,,,,,,,,,,,,,,,,,,,,,,
SOM,0.09836944313686136,0.007381183,-0.0032164152499999997,-0.0001702683194060825,0.004164767845276356,-0.0033866835694060823,0.003994499525870273,4.8898797,0.0007260828707735498,4.889153620650955,0.33119233534640785,4.557961285304547,-2.130808022391596,-0.00031639697703940867,-2.1304916254145567,-0.11521473517423089,-2.015276890240326,-0.11279921053403018,-1.674919976382558e-05,-0.11278246133426635,-0.933768595326529,0.8209861339922626,2.759071838163129,0.0004096858937341411,2.758662152269395,0.2155480631348449,2.54311408913455,-2.2436072329256262,-0.00033314617680323426,-2.2432740867488232,-1.0397902594279755,-1.2034838273208477,2.646272627629099,0.0003929366939703155,2.645879690935129,-0.7065498003625761,3.352429491297705
SOM,0.09836944313686136,0.0010054779,-0.0032164152499999997,-0.0001702683194060825,-0.002210937395949304,-0.0033866835694060823,-0.0023812057153553864,0.6661081,9.890829658941332e-05,0.6660091635074572,0.33181951822308203,0.33418964528437517,-2.130808022391596,-0.00031639697703940867,-2.1304916254145567,-0.11521473517423089,-2.015276890240326,-0.11279921053403018,-1.674919976382558e-05,-0.11278246133426635,-0.933768595326529,0.8209861339922626,-1.4646999140718417,-0.00021748868044999537,-1.4644824253913917,0.21617523770902902,-1.6806576631004209,-2.2436072329256262,-0.00033314617680323426,-2.2432740867488232,-1.0397902594279755,-1.2034838273208477,-1.577499124605872,-0.00023423788021382095,-1.5772648867256582,-0.7059226257883919,-0.8713422609372663
SPM,,,,-1.71214619234135e-05,,,,,,,,,,,,,,-0.011342611443432791,,,,,,,,,,,,,,,,,,,
SRB,-0.1371674050092909,0.0018645937,0.0024176974999999996,-0.012000956124977981,0.004282291208887696,-0.009583258624977982,-0.007718664916090285,1.2352544,-0.0002557614804447745,1.235510168409461,-0.46257482732974675,1.6980849957392077,1.6016741708696056,-0.00033162929217245003,1.602005800161778,0.16142947725830492,1.4405763229034731,-7.950383143927901,0.001646140009293585,-7.952029283937195,1.3004341448833816,-9.252463428820576,2.8369286155184437,-0.0005873907726172245,2.837516006291061,-0.30054640729803284,3.1380624135890938,-6.3487089730582955,0.001314510717121135,-6.350023483775416,1.4490447053835078,-7.799068189158924,-5.1134545284094575,0.0010587492366763605,-5.114513277646134,0.98361394413375,-6.098127221779884
SSD,,0.01767272,-0.0019021840000000001,-0.0004569047753168808,0.015770535433903693,-0.002359088775316881,0.015313630658586812,11.707808,,,,,-1.260157228537247,,,,,-0.30268988455835716,,,,,10.447650818709718,,,,,-1.5628471130956043,,,,,10.14496093415136,,,,
STP,0.024932859987434757,-3.123532e-07,-1.0762250000000004e-05,-3.917223143436095e-05,-1.1074603193976382e-05,-4.993448143436095e-05,-5.024683462833733e-05,-0.00020692748,-7.787858452041082e-09,-0.00020691968998933272,0.08412852419321329,-0.08433544388320262,-0.00712976617026796,-2.683336723997698e-07,-0.0071294978365955605,-0.02928241793821974,0.02215292010162418,-0.02595078635922914,-9.766757617483123e-07,-0.02594980968346739,-0.23667759454477916,0.21072778486131177,-0.007336693646919025,-2.761215308518109e-07,-0.0073364175253881735,0.05473723658434207,-0.062073654109730245,-0.0330805525294971,-1.245009434148082e-06,-0.03307930752006295,-0.26362992351834574,0.2305506159982828,-0.03328748000614816,-1.252797292600123e-06,-0.03328622720885556,-0.17898227755084076,0.14569605034198518
SUR,0.10479368938184477,0.01174629,-0.00072020525,-0.0007895686387824716,0.011026084889853955,-0.0015097738887824715,0.010236516251071482,7.781672,0.0012309370803048813,7.780441063804705,0.35236417835319667,7.4280768854515085,-0.47712095770859975,-7.547296525967387e-05,-0.4770454847433401,-0.12300068961653629,-0.35404479512680376,-0.5230727561519002,-8.274181067821633e-05,-0.5229900143412219,-0.99468563567685,0.47169562133562803,7.304551282323253,0.0011554641150452074,7.303395818208208,0.22890591012509146,7.074489908083116,-1.0001937138604997,-0.00015821477593789017,-1.000035499084562,-1.1078928792419915,0.10785738015742963,6.781478526171353,0.0010727223043669912,6.780405803866985,-0.7533468093212908,7.533752613188276
SVK,-0.3867684261818793,0.0015250152,-0.0011098014999999996,-0.009358645737570507,0.00041521372097736635,-0.010468447237570507,-0.008943432016593141,1.0102907,-0.0005898277369208267,1.010880569657392,-1.3044451936873867,2.3153257633447786,-0.7352203480139035,0.0004292361795292888,-0.7356495841934327,0.45381542285538046,-1.1894650070488133,-6.199907619619747,0.0036196286831138976,-6.203527248302861,3.667832364713436,-9.871359613016297,0.2750704305563898,-0.00016059155739153795,0.27523102211378137,-0.8489408778629001,1.1241718999766814,-6.935127967633651,0.004048864862643187,-6.939176832496294,4.085502522156954,-11.024679354653248,-5.924837189063358,0.0034590371257223603,-5.92829622618908,2.773004568738631,-8.701300794927711
SVN,-0.14408372446225814,0.00078131893,-0.0007686745000000001,-0.003782328025927948,1.264442951205366e-05,-0.004551002525927948,-0.0037696835964158943,0.5176075,-0.00011257534135696124,0.5177200854312313,-0.48605508954764787,1.003775174978879,-0.5092308249713245,0.00011075348485916406,-0.5093415784561837,0.16911004599182972,-0.6784516244480134,-2.5057134339118186,0.0005449719091136792,-2.5062584058209323,1.3671894179301294,-3.8734478237510617,0.008376670842749236,-1.8218564977971848e-06,0.008378492699247033,-0.31631588630854296,0.32469437900778997,-3.014944258883143,0.0006557253939728433,-3.015599984277116,1.5228341857097998,-4.538434169986916,-2.4973367630690695,0.0005431500526158821,-2.4978799131216856,1.0337791732973398,-3.531659086419025
SWE,-2.2760435186909858,0.014514478,-0.0026158237500000007,-0.01128949965256913,0.011898654173512458,-0.013905323402569131,0.0006091545209433273,9.615539,-0.03303558340499393,9.648574180511927,-7.646796196446542,17.29537037695847,-1.7329286794242351,0.005953728692225451,-1.7388824081164607,2.667171950936589,-4.40605435905305,-7.479058068911171,0.025695392513494106,-7.504753461424666,21.579957882362923,-29.08471134378759,7.8826102346653135,-0.02708185471276848,7.909692089378082,-4.969685630325522,12.879377719703605,-9.211986748335407,0.031649121205719555,-9.243635869541126,24.03442323290771,-33.278059102448836,0.40355216575414243,-0.0013864621992743724,0.4049386279534168,16.340238258848434,-15.935299630895017
SWZ,0.09606101198604484,0.00054370693,2.5684e-05,-0.0002885403683316531,0.0005693909339677691,-0.0002628563683316531,0.00028085056563611604,0.3601945,5.222903830077357e-05,0.3601422752227161,0.32407708759673703,0.036065187625979045,0.017015114341068293,2.4672310318495756e-06,0.017012647110036444,-0.1128224356728966,0.12983508278293304,-0.19115197629563302,-2.7717479780764724e-05,-0.19112425881585227,-0.9118445297599761,0.7207202709441238,0.37720961868203,5.469626933262314e-05,0.3771549224126974,0.21083518229845516,0.16631974011424222,-0.1741368619545647,-2.5250248748915147e-05,-0.1741116117058158,-1.0156896277317466,0.8415780160259309,0.18605764238639697,2.6978789551858418e-05,0.18603066359684511,-0.6896124921539019,0.8756431557507469
SXM,,,,-0.0001899871835702138,,,,,,,,,,,,,,-0.12586254679118203,,,,,,,,,,,,,,,,,,,
SYC,,,-0.0,-0.00014968211992737242,,-0.00014968211992737242,,,,,,,-0.0,,,,,-0.09916128271989326,,,,,,,,,,-0.09916128271989326,,,,,,,,,
