Country,iso,Fab_mf_mean,Fab_mf_std,Fab_mf_skew,Fab_mf_median,Fab_mf_q17,Fab_mf_q83,Fab_mf_min,Fab_mf_max
Japan,JPN,0.01644833245846366,0.009360984004222408,0.047881562062806166,0.015866509949350356,0.007880186607420445,0.025840984375910758,-0.016611720212287902,0.04708493532450676
Kazakhstan,KAZ,-0.004754578152567439,0.009851096880268449,-0.9439886493835166,-0.0018724047959586976,-0.01836998,0.0035168585039341157,-0.03037583063469112,0.009086889557520152
Kenya,KEN,0.003966688412629524,0.006647124486127885,0.9738968110190236,0.0034951078474748133,-0.0012716836968576914,0.008560078585586548,-0.023213618815188408,0.036011159327611925
Kyrgyzstan,KGZ,-0.0003170151504,0.0006107011525096364,-1.2282197771372483,3.103e-05,-0.0012271,6.754000000000001e-05,-0.0016733,0.00013537
Cambodia,KHM,-0.0035297383187329577,0.011914341252178773,0.642788634209682,-0.00405589851061821,-0.013963937559047044,0.006142830207605362,-0.043944167931880954,0.05592151674369812
Kiribati,KIR,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
South Korea,KOR,0.005978368825678084,0.0042541626079305945,-1.4261749465466664,0.0065903280259269476,0.0030565931884431836,0.009530038464004994,-0.015968877697367666,0.015130223290421962
Kuwait,KWT,-1.5523351000000002e-06,2.1857417525815075e-06,-1.8921353589230774,-9.600000000000001e-07,-2.93e-06,2.6e-07,-9.849999999999999e-06,5.699999999999999e-07
Laos,LAO,0.00857833774027431,0.021338518085999136,-0.08247353377885347,0.010160409836406707,-0.008902256226428748,0.0237042505113554,-0.08011001318954468,0.09177117779317856
Lebanon,LBN,-5.569746010000001e-05,0.0002518338526183348,-2.2333188755039934,-6.39e-06,-0.00011222,2.268e-05,-0.0012053100000000002,0.00045190000000000003
Liberia,LBR,0.0009304684593852981,0.0053127748162914365,-0.2952238975315861,0.001107125736587047,-0.0036681596073779464,0.005783922714300155,-0.01749608086079359,0.016044825067043304
Libya,LBY,0.00017523188060000007,0.00010028904237171448,-0.02600977586420533,0.00013900000000000002,6.395000000000001e-05,0.00028505,3.755e-05,0.00031671
Sri Lanka,LKA,0.0026034557269996863,0.006520727036876249,1.001112483529434,0.0018517422365915775,-0.0025304139426514504,0.007183269434530735,-0.021292679915885925,0.033251955992536546
Lesotho,LSO,-0.00016329317049999998,0.0006631790380653299,-0.02588842270468955,-6.966000000000001e-05,-0.00090309,0.00030083,-0.00166264,0.0016618100000000001
Lithuania,LTU,0.0012883905154032651,0.003838115131359284,-0.10435984114614921,0.0010172522726070881,-0.0013091882566405864,0.004466325862358529,-0.01487138147474289,0.015430122139229775
Luxembourg,LUX,-5.91202913508857e-06,0.00016898911421135116,-1.7865530820630218,-2.37e-05,-5.3617092516089325e-05,9.785862917453049e-05,-0.0010446277735066413,0.0005836921753223241
Latvia,LVA,0.0017728685420383343,0.003605419947143989,-0.05951514398744562,0.0018759945840203763,-0.0011672550874434783,0.004614183437719345,-0.010103784501495362,0.013070729523024559
Morocco,MAR,-0.0006687492661999999,0.0026969736994669024,-1.1675679220964748,2.41e-06,-0.00366322,0.00134054,-0.00869233,0.004627200000000001
