Country,iso,CSCC_mean,CSCC_std,CSCC_skew,CSCC_median,CSCC_q17,CSCC_q83,CSCC_min,CSCC_max,CSCC_gtc_mean,CSCC_gtc_std,CSCC_gtc_skew,CSCC_gtc_median,CSCC_gtc_q17,CSCC_gtc_q83,CSCC_gtc_min,CSCC_gtc_max,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max,Fa_tf_mean,Fa_tf_std,Fa_tf_skew,Fa_tf_median,Fa_tf_q17,Fa_tf_q83,Fa_tf_min,Fa_tf_max,Fa_mf_mean,Fa_mf_std,Fa_mf_skew,Fa_mf_median,Fa_mf_q17,Fa_mf_q83,Fa_mf_min,Fa_mf_max,Fb_mean,Fb_std,Fb_skew,Fb_median,Fb_q17,Fb_q83,Fb_min,Fb_max,Fc_mean,Fc_std,Fc_skew,Fc_median,Fc_q17,Fc_q83,Fc_min,Fc_max
Malta,MLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.014975e-05,1.118585014764819e-05,0.930837327059644,4.700000000000001e-06,-0.0,2.3451899999999998e-05,-0.0,3.387e-05,-0.0004814353916484716,9.909604910907115e-05,-1.1820211198330817,-0.00044481865720524,-0.0005666621830240172,-0.0004209746540393014,-0.000663059825327511,-0.000375437819323144
Myanmar,MMR,0.43715270118332555,0.25491181822119807,0.5313483576591208,0.41527709059676554,0.20591884508028566,0.667473033445748,-0.396313720708596,2.004394916747165,1.6017274971357052,0.9339969019624699,0.5313483576591197,1.521575259946549,0.7544866483741667,2.445621194545221,-1.4520934726762957,7.344102974961612,0.042913318,0.039516315,0.2729399502277374,0.04362925,0.007762337,0.0782075,-0.064022124,0.18411389,0.03084724,0.028673187,0.06420766562223434,0.03137759,0.004497056,0.057163227,-0.046388898,0.1228718,0.029331299,0.027335024,0.06739989668130875,0.02973964,0.0040834025,0.053710997,-0.045071084,0.115917094,-0.027619940500000002,0.00774082683386483,0.005859786838096705,-0.02812506,-0.03416674249999999,-0.018013485100000004,-0.0415536,-0.01525545,-0.007041040389737474,0.0021732080035219772,0.3745317327159746,-0.007366974731431975,-0.00921418561780789,-0.005062093133495213,-0.00943285461235203,-0.0034290203911657804
Montenegro,MNE,-0.005975631570165525,0.006619169412726275,-0.4120382307490163,-0.005716519978815868,-0.011838347322651013,0.00023072889567999906,-0.059943759148266496,0.023325597407350147,-0.021894714073086487,0.024252636728229075,-0.41203823074901585,-0.02094532920238134,-0.04337570459019331,0.0008453906737715167,-0.21963393351924845,0.08546498890053095,0.0006181071,0.00207873,-0.40206870436668396,0.0006826826,-0.0007759978,0.0020994588,-0.006912238,0.006511303,0.000440597,0.0014448406,-0.3966068625450134,0.00044504486,-0.0005308727,0.0014536232,-0.005727182,0.005235437,0.000440597,0.0014448406,-0.3966068625450134,0.00044504486,-0.0005308727,0.0014536232,-0.005727182,0.005235437,0.00046433125,0.0002236870776065105,0.8533232702522309,0.00035237,0.00029810650000000003,0.0006670987000000001,0.00014987,0.0009470100000000001,-0.0006175897054008828,4.373409579580633e-05,0.1941573957197427,-0.0006261064709354215,-0.00065594,-0.00057453,-0.0006760000000000001,-0.00055
Mongolia,MNG,-0.2638027125482391,0.14968090614668988,-1.5796243438901638,-0.2419236092462429,-0.38349596811711634,-0.137313915394565,-2.889219858028516,0.11761550933566361,-0.9665731387767481,0.5484308401214717,-1.5796243438901634,-0.8864081042782339,-1.4051292271811142,-0.5031181860056863,-10.586101559816482,0.4309432262058715,0.014856403,0.04222023,-0.9808518886566162,0.014458621,-0.00888746,0.053397402,-0.20093232,0.12272521,0.0012294005,0.0019654725,-0.20420798659324646,0.0012200299,-0.00029578965,0.0028334109,-0.0048062503,0.0062914365,0.0009612401,0.0017811379,-0.05263391509652138,0.001013149,-0.000395737,0.0022924456,-0.0047192513,0.005782607,-0.00025555500000000003,0.0016075048122095694,0.1626299848791329,-0.0009626750000000001,-0.002008639,0.0017372842,-0.00252832,0.00225521,-0.009714005706178735,0.002202524918554465,0.02214354627611535,-0.009582964078262105,-0.012099577560634777,-0.007567210165391939,-0.0128969768861399,-0.0063446603964129
Mozambique,MOZ,0.8161197088738598,0.46086608983884664,0.35404392722537115,0.7909278558184714,0.3933221385227257,1.2366157113843546,-0.8327344550611718,3.5794363098444193,2.9902626133138224,1.688613353169534,0.3540439272253711,2.897959663718879,1.441132315547267,4.530959966512275,-3.0511390433441337,13.115054639269953,0.023993894,0.05005933,-0.07346391677856445,0.024714697,-0.015104931,0.066401884,-0.13454184,0.22224681,0.01903358,0.036338966,-0.3158610463142395,0.019977864,-0.012211017,0.048673414,-0.102588974,0.14170016,0.01903358,0.036338966,-0.3158610463142395,0.019977864,-0.012211017,0.048673414,-0.102588974,0.14170016,-0.008165206,0.006825488089440667,1.5404741692486588,-0.010207075,-0.0134883975,-0.005869817100000013,-0.01480681,0.00919158,-0.0019169635759035647,0.00038287884303138045,1.475524708786241,-0.0019236158999796698,-0.0022076987112918094,-0.0017901590078963203,-0.0023315709388509,-0.0009758530001957671
Mauritania,MRT,0.18372839524251194,0.09449379398404159,0.2674589492989066,0.17875156432169237,0.09759092833681685,0.2713479980631952,-0.14870817955558813,0.6705858793194844,0.6731808401685637,0.34622526115752844,0.26745894929890746,0.654945731674681,0.35757316142609696,0.9942190649035473,-0.5448667698916749,2.457026661826591,0.0009666996,0.005753697,1.3935385942459106,5.0100476e-05,-0.0021499076,0.0042196587,-0.017160354,0.03351007,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.00023091375,0.00026903983226859806,-2.353983361560327,-0.000165805,-0.00041673219999999997,-4.387090000000001e-05,-0.0013185500000000001,6.740000000000001e-06,-0.0009320647269357412,0.0002449173604720432,0.029521109924811783,-0.0009565543634496921,-0.001184604295695159,-0.0006873219186814914,-0.00126549939663577,-0.000563028936512202
Montserrat,MSR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.892826412479118e-06,3.453548625164871e-06,-0.7544670586481212,-8e-06,-1.3e-05,-6e-06,-1.5e-05,-5.85265007534036e-06
Mauritius,MUS,0.052524240110653146,0.03209956185559958,0.5825390886874953,0.04970733118693921,0.023304103151841383,0.0813581533582856,-0.0517866022536268,0.2643515971827383,0.1924488157654331,0.1176127946389169,0.5825390886874966,0.18212766146894527,0.08538623394834684,0.2980962739047584,-0.1897461106572886,0.9685842520775534,9.451466e-06,9.475319e-05,-0.16764509677886963,0.0,0.0,2.1277963e-05,-0.0005245336,0.0004201848,9.747706e-06,7.95133e-05,-0.06945841014385223,0.0,0.0,6.6181306e-06,-0.00042098915,0.0004201848,9.747706e-06,7.95133e-05,-0.06945841014385223,0.0,0.0,6.6181306e-06,-0.00042098915,0.0004201848,-2.780925e-05,6.641098620835765e-05,-4.413640577548954,-4.47e-06,-3.793069999999999e-05,4.1109999999999997e-07,-0.00039238,2.285e-05,-0.001157262337372955,6.270815432166855e-05,0.2994401240385036,-0.0011485,-0.0012249900000000002,-0.00111260976171948,-0.001238,-0.001039
Malawi,MWI,0.7225381465823955,0.4292898946976757,0.3658928528367581,0.6989702466757506,0.3278754405671379,1.1139052076848395,-0.8551246937752053,3.329743814468371,2.6473797690778977,1.572918174172284,0.365892852836757,2.56102698381995,1.2013356142379934,4.081348680957253,-3.1331768779923523,12.200181336212111,0.0037320845,0.0072423303,-0.2660285532474518,0.0046987757,-0.0021949937,0.009439763,-0.019194594,0.03143262,0.0010245774,0.0019798437,-0.24258704483509064,0.0011826345,-0.00064079504,0.0026558195,-0.006913371,0.0095861675,0.0010245774,0.0019798437,-0.24258704483509064,0.0011826345,-0.00064079504,0.0026558195,-0.006913371,0.0095861675,-0.00318024975,0.0015882844926224848,-0.487024019948089,-0.00279859,-0.0052582583,-0.0018457912000000006,-0.00640218,-0.0006217200000000001,-0.000407889247320642,0.00010722848602419395,-0.17666511866981174,-0.00039112724217210606,-0.0005223153046568573,-0.0003046591278892096,-0.0005588716439214911,-0.000284050023728936
Malaysia,MYS,2.254685252192976,1.2920878013897867,0.4670084158158606,2.1581944860696525,1.0734450874772332,3.4295999363830023,-2.003026997182727,10.136727952143776,8.261166764035066,4.734209704292179,0.46700841581586017,7.907624596959208,3.933102800516583,12.56605416690732,-7.339090917677511,37.1409712166548,0.025435429,0.016127165,0.013483884744346142,0.025032599,0.012140791,0.04045563,-0.029691903,0.077287324,0.021941192,0.014437589,0.09547627717256546,0.021335466,0.010039677,0.03554566,-0.02876833,0.06637656,0.020709338,0.013255023,0.0622347928583622,0.020585313,0.009352875,0.032935616,-0.02553406,0.061044227,-0.03121884875,0.01781500518498268,-1.1475735487015872,-0.025195555,-0.0457149106,-0.0166253079,-0.08192726,-0.01014687,-0.0687370494917164,0.0054321999464161976,-0.37853987068493256,-0.0678012361882391,-0.07318426510194184,-0.06380809883620564,-0.0783446425124084,-0.0623359175908047
Namibia,NAM,0.09409832264083468,0.058304276113933885,0.34244329090498765,0.09128251666621393,0.0398265402446894,0.1476193609063746,-0.10505960535903537,0.42331366417758354,0.3447762541560182,0.2136268676814538,0.3424432909049883,0.33445914106500785,0.14592444345654196,0.5408773383609565,-0.3849383940355056,1.5510212655466662,0.0030943828,0.029286783,-1.0786422491073608,0.0052018287,-0.018225979,0.026786523,-0.1297899,0.09491397,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.00133589,0.0009317378298696778,0.4108379405031552,-0.001779685,-0.0022154553,-7.627000000000051e-06,-0.00252015,6.266e-05,-0.0010415816426915404,0.00013031453061061716,1.9408295342172925,-0.001072195652639705,-0.0011276411060774049,-0.0010039007203211678,-0.0011506968184542602,-0.000700799126637554
New Caledonia,NCL,0.01047401646634274,0.007123486950371724,0.5721756330667624,0.009856676182479884,0.0039036463490062265,0.016905916178605963,-0.01210534725769172,0.056564849033407964,0.0383767963326798,0.026100456186162,0.5721756330667624,0.03611486153260629,0.014302960222758813,0.06194327687841225,-0.04435399235218246,0.2072536068584068,0.00033135124,0.002342113,-0.7911436557769775,5.1316732e-05,-0.0002542882,0.0017486039,-0.01256046,0.0107244905,0.00018862534,0.001348861,-1.1077548265457153,0.0,-7.7994395e-05,0.0006771239,-0.009654311,0.006628359,0.00018862534,0.001348861,-1.1077548265457153,0.0,-7.7994395e-05,0.0006771239,-0.009654311,0.006628359,,,,,,,,,-0.001399253603541248,0.00015793762339757938,0.5933762940461258,-0.0013952495359320699,-0.0015353828158220708,-0.0012874040789677644,-0.00161381223292003,-0.0010835505255756299
Niger,NER,1.298586944329184,0.652041287016804,0.20856638198651015,1.2697834330448141,0.7081288752814897,1.9005345508902014,-1.1861146123699164,4.416804344742099,4.75802256402213,2.3890792756295696,0.20856638198651103,4.6524864986762,2.5945841990313783,6.9635585944616984,-4.345923939723374,16.18317111913505,0.0033637576,0.011823979,0.46109533309936523,0.0014848881,-0.003289548,0.012599273,-0.040011615,0.049286377,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-0.00554596475,0.006739004377986634,0.4263189403275036,-0.007952785,-0.011439729099999999,0.003913935,-0.01659058,0.00653965,-0.0006180060810618773,9.70919041838298e-05,-0.15721855653486358,-0.0005845120817266126,-0.0007324042146354895,-0.0005414484529893902,-0.0007497332672533351,-0.000475448748175984
Nigeria,NGA,13.871648942286523,7.539175204566492,0.391506359511031,13.351106775362165,7.033707926987487,20.750209665070436,-13.52023403716056,56.379851827418285,50.82572172453782,27.623537949531624,0.39150635951103135,48.91845522492697,25.77150584448216,76.02876821281808,-49.53813751215629,206.5757770956606,0.022984678,0.027571306,-0.1908743977546692,0.024645127,0.0026794032,0.04569975,-0.07252999,0.13237472,0.009711162,0.007039086,0.4024409055709839,0.009918911,0.0027800822,0.015817666,-0.008123127,0.04127537,0.009589701,0.00700346,0.4274624288082123,0.009633267,0.0027676658,0.015451467,-0.007980723,0.04127537,0.00011960875000000033,0.015062254180778707,1.1571114752389,-0.005604255,-0.011498533200000001,0.019435622899999998,-0.01327379,0.03526265,-0.028699805991410594,0.0025035070186774184,0.03554833280150254,-0.02876885771137505,-0.03125843050034312,-0.02639834452078237,-0.0321152336463597,-0.024956518506630002
Nicaragua,NIC,0.17502758068832502,0.0971427509623986,0.3949837626606825,0.1681426240265979,0.08629154747431918,0.26415091001412255,-0.1479128630191799,0.7161768537684444,0.641301055642023,0.35593103952622845,0.394983762660682,0.6160745744334548,0.3161722299459055,0.9678489342917452,-0.5419527301022752,2.6240719922075804,0.009230071,0.007990965,0.2081453651189804,0.008958293,0.0019873537,0.015875544,-0.014711805,0.031620927,0.007966852,0.006868492,0.06642476469278336,0.00781787,0.0018552638,0.014068252,-0.013610424,0.025252728,0.0076864827,0.006778225,0.1169961467385292,0.007567752,0.0016981078,0.013898713,-0.013268228,0.02476716,-0.005145735,0.0027049258545921414,-0.6096205430213943,-0.004759635,-0.008702155,-0.0023112762,-0.011470919999999999,-0.00152691,-0.00141768894301618,9.964107593561724e-05,0.5616418325338239,-0.0014504227971428,-0.0014953714039429476,-0.0012955412024320075,-0.00153547350257683,-0.00125693450908057
Niue,NIU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6250000000000003e-07,6.207346763807694e-07,0.8833938812550384,-0.0,-4.0699999999999914e-08,1.2637e-06,-6.2e-07,1.39e-06,-2.211952116797823e-06,4.161374638654777e-07,-1.4860165737806321,-2e-06,-2.511063558255447e-06,-2e-06,-3e-06,-2e-06
Netherlands,NLD,-0.32483943524205167,0.41336203332213395,-0.32851476735701435,-0.3114086093404568,-0.6904854941447782,0.052951188329553985,-3.335990566522006,1.6049659253477226,-1.1902116907268776,1.5145584900922993,-0.3285147673570136,-1.1410011446234338,-2.5299388505464675,0.19401315403948582,-12.22306943573663,5.880595150474056,0.00050495594,0.002222437,-0.5442283153533936,0.00034675823,-0.00054384326,0.0016045669,-0.011459903,0.008797262,3.051348e-05,0.00024368822,-4.774132251739502,0.0,-3.6286563e-06,0.0001264909,-0.0023808517,0.0008478235,3.051348e-05,0.00024368822,-4.774132251739502,0.0,-3.6286563e-06,0.0001264909,-0.0023808517,0.0008478235,-0.001474142,0.0007243436800877584,1.3238985962710885,-0.00162949,-0.0020549022,-0.0010902414000000008,-0.0025211,0.00035549999999999997,-0.04166451644930285,0.003663684413372239,0.8114983664862281,-0.0430382751484876,-0.044800660288537915,-0.03773670186698648,-0.0449665886339616,-0.0347273457844803
Norway,NOR,-0.43621219650598236,0.28036554581610845,-0.917167164083559,-0.40806945792775184,-0.67996639516163,-0.18789706080933624,-3.8808599146862974,0.49804621179576686,-1.5982814879979192,1.0272593598702215,-0.91716716408356,-1.495166493847283,-2.4913968718722126,-0.688454830805408,-14.219470727410595,1.8248413200196898,0.008423434,0.010796461,0.3866957128047943,0.0074605867,0.00034569405,0.015691461,-0.030792927,0.04342651,0.0048140273,0.005423595,-0.21625208854675293,0.0047301436,0.00047351792,0.009512826,-0.019230342,0.020222586,0.0047845505,0.005394583,-0.22645878791809082,0.004698688,0.00048879837,0.009493162,-0.019230342,0.020045802,-0.00098221475,0.0010843867910837253,-0.3334208485000927,-0.0006663000000000001,-0.0023296923,4.588929999999988e-05,-0.00286927,0.00045676,-0.01184705240174672,0.0004874055661246992,0.4922631105134712,-0.01208651746724895,-0.012229694323144085,-0.011226962336244529,-0.0124164847161572,-0.0111375545851528
Nepal,NPL,0.565177437547004,0.36480545362274974,0.48264976083746597,0.5377822026252351,0.23084797551632144,0.8960313298416778,-0.7056591531862331,2.7031324604121623,2.0708101311722227,1.3366471820737553,0.482649760837466,1.9704339904188617,0.8458269822918019,3.2830587925399075,-2.585535137274358,9.904277334950162,0.006716145,0.008785672,-2.7277791500091553,0.0073010004,0.002467514,0.012109994,-0.052769735,0.032496285,0.0053046723,0.0059557115,-2.0055453777313232,0.0059130816,0.0018078123,0.009806545,-0.028394215,0.01904657,0.0052737575,0.005944448,-1.986508846282959,0.005884949,0.0018078123,0.009607085,-0.028394215,0.01904657,-0.002057869,0.002258037786865356,-0.07029620647260836,-0.0015016550000000002,-0.0044602832,0.0006804599,-0.00539447,0.00070151,-0.0032213059782421824,0.0010352368163614465,0.39295340356465186,-0.003548679731395735,-0.004142153324666547,-0.0019837870426342987,-0.004377024184402021,-0.00169700867513896
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,-0.0,-0.0,0.0,-0.0,-0.0,-1.466374369007541e-05,9.125567492792429e-07,0.19447601037420834,-1.5e-05,-1.5207400953750001e-05,-1.4e-05,-1.6196158275754098e-05,-1.3e-05
New Zealand,NZL,0.006254488445581568,0.09494117581410963,0.23234886823868955,0.004986143001463366,-0.08411673292338916,0.09193423157979241,-0.5060336076791959,0.6723758974627204,0.022916445664610863,0.3478644681828977,0.23234886823868994,0.018269227957361776,-0.3082037094312979,0.3368470245083594,-1.8541071385365737,2.463585288303408,0.010642802,0.010534217,-0.49942901730537415,0.010658802,0.0019385868,0.019893877,-0.031527665,0.035952408,0.0052454774,0.0045323013,0.20738348364830017,0.004862459,0.0012058353,0.0094731115,-0.00807938,0.017307088,0.0038255823,0.0034976515,0.4060177803039551,0.0035864227,0.0008142287,0.0065910886,-0.0063157734,0.015570673,0.0005875254999999998,0.004917881187292228,0.1192834834331263,0.0006000349999999998,-0.0045417259,0.005069880199999999,-0.0054905200000000005,0.009057079999999999,-0.009516786388987898,0.0003893481152826287,1.0955577739695979,-0.009644238988002696,-0.00975692279291718,-0.00930344574457092,-0.010025059976347001,-0.00862720767893821
Oman,OMN,0.441996342481324,0.24149080493691139,0.3466157672628775,0.4276535634297034,0.22126846307186407,0.6634384019506695,-0.4007005787212468,1.8320104546694937,1.6194745988515717,0.8848223092888434,0.346615767262876,1.5669226564064334,0.8107276486953099,2.430838304747253,-1.4681669204346484,6.712486305909025,-6.644683e-05,0.0024754037,1.5269346237182617,-0.000102738006,-0.00072250265,0.00044893628,-0.010480693,0.015471066,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,-5.2029e-05,5.0184699926039876e-05,-0.04463774542956459,-5.7725e-05,-0.0001033451,1.0119599999999997e-05,-0.00014171,1.2810000000000001e-05,-0.01767741707790812,0.0011547093841271154,-0.8345448580383441,-0.017322381468660452,-0.018722938288169816,-0.016705323536156447,-0.019878010465100602,-0.0166071202947515
Pakistan,PAK,6.735592435180821,3.8033433407071016,0.25438609492202485,6.573048330757154,3.2180462777813057,10.254980886122107,-7.079363766491842,26.06234607270088,24.67921068250252,13.935450000350821,0.25438609492202624,24.083649083894212,11.790921561790705,37.5742499667514,-25.938788840426113,95.49243601037603,0.0076698065,0.024983495,0.8704301714897156,0.00476522,-0.0110568935,0.024697674,-0.07271247,0.114703275,0.0003718428,0.0010917992,-0.4512579143047333,0.00029028894,-0.00016415467,0.0011759447,-0.0045046816,0.004046165,0.0003718428,0.0010917992,-0.4512579143047333,0.00029028894,-0.00016415467,0.0011759447,-0.0045046816,0.004046165,-0.0018381587500000001,0.0020141765434210646,-0.1537266656021593,-0.0018603650000000001,-0.0026512809,-0.0005595080000000015,-0.00741606,0.0031927,-0.0522894611901986,0.0069123821630989865,0.5900179254253218,-0.05462819938946195,-0.05738041339554569,-0.043913225720523044,-0.060983011667784505,-0.0410439238649488
Panama,PAN,0.2838255284944991,0.16622694874040814,0.5486968909062135,0.26890647534193934,0.13296135179000823,0.43397230806998516,-0.26459087398506725,1.3612352611222354,1.0399367364038448,0.6090555401848556,0.548696890906213,0.9852733256528659,0.48717039295859016,1.5900745367684257,-0.9694609622812865,4.987565996751871,0.006322494,0.005940878,0.7469794154167175,0.00560306,0.0020077596,0.01014318,-0.015318394,0.033496924,0.0040425584,0.0041291,-0.26670071482658386,0.0034970613,0.000875349,0.007705155,-0.015667567,0.01597431,0.0032412019,0.003410171,-0.3495793044567108,0.0028162715,0.000669483,0.0061905254,-0.013233237,0.013148184,-0.001512796,0.00032517980762364974,0.03821836877891158,-0.00158859,-0.0017595106000000001,-0.0011406186,-0.00215942,-0.0008677200000000001,-0.002998223026765185,0.00024038928160462163,-2.2515513630681867,-0.002940013990745175,-0.0030210889840625137,-0.0028598005288722,-0.00365195802992133,-0.00281777982084721
Peru,PER,0.5788410286862923,0.6162334183937558,0.4799411138735559,0.5394560904775181,-0.011027857314501777,1.138664232460281,-1.684974030124949,4.497220944623439,2.1208735291065755,2.257879244994721,0.4799411138735556,1.976567115509626,-0.040406069200334516,4.17206574773447,-6.173744846377813,16.47781754110028,0.064911224,0.052344795,-0.4162869453430176,0.06594604,0.0284239,0.102272615,-0.18775442,0.2049785,0.054580044,0.044403803,-0.18643072247505188,0.051846057,0.02126437,0.08965847,-0.14505672,0.18250977,0.017862864,0.020752419,-1.0737941265106201,0.017053537,0.0036113267,0.035372615,-0.09324422,0.06545984,-0.0110271425,0.007382463027165833,-0.2712623003738108,-0.01156707,-0.0205245925,-0.003170150800000001,-0.02381016,-0.0011488499999999999,-0.014085005479724999,0.0012931635277211046,0.4310227872495205,-0.0142696758948872,-0.015169510653006158,-0.013063955042975152,-0.0158987937707208,-0.011671938876715
Philippines,PHL,3.097679988137458,1.7875318631812958,0.5302349041707608,2.943140930543152,1.4772949162721918,4.7120382477902565,-2.8201026712038333,14.078530600063688,11.349899476535645,6.549516746696266,0.5302349041707612,10.783668369510108,5.412808573221311,17.264908139903504,-10.332856187290846,51.58373611863336,0.018838106,0.021174988,1.3994100093841553,0.016687136,0.0064270566,0.03328544,-0.046491776,0.13742669,0.0112501085,0.011649473,0.1712479293346405,0.0105462205,0.0028385844,0.020674186,-0.030924322,0.05213095,0.010916449,0.011634019,0.19587376713752747,0.010072162,0.002762058,0.020536223,-0.03107761,0.051008314,-0.00871374125,0.004543460162084302,-0.6883116429610324,-0.007560895,-0.013136669299999999,-0.0049323605000000026,-0.01954223,-0.0019431099999999998,-0.03489783011350956,0.005252589685302496,0.5402125809387862,-0.03651853109378445,-0.039414144226724464,-0.029201418429848778,-0.0410098581604214,-0.026144739204494498
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,-0.0,-0.0,0.0,-0.0,-0.0,-5.891982234906822e-05,1.7298767616232524e-06,-0.15085679819592265,-5.85e-05,-6.0239340915620634e-05,-5.7853824125000003e-05,-6.2e-05,-5.6e-05
Papua New Guinea,PNG,0.19772200966272788,0.12975979526562362,0.5960228952517782,0.185766522958726,0.07937196637685866,0.3143502127113584,-0.23517325968971978,1.0279087198937524,0.7244534434042351,0.47543988985324503,0.5960228952517771,0.680648540120772,0.29081888480481016,1.1517791793744172,-0.8616748235031334,3.766257549690709,0.038835164,0.021390798,0.33863958716392517,0.035113454,0.01941559,0.06415498,-0.03341473,0.08856838,0.03417829,0.01859301,0.30100250244140625,0.032210775,0.01706078,0.05655662,-0.033259906,0.08215021,0.02415891,0.013648095,0.4052824079990387,0.021991324,0.011582499,0.04134513,-0.023177002,0.06212735,-0.009692198,0.0026484390600688664,-2.009906360943448,-0.009041635000000001,-0.0110720504,-0.0076377028999999996,-0.01891817,-0.006134540000000001,-0.001903252501496575,0.00022893017128459926,0.6840480676263668,-0.001962041392808095,-0.0021114771749304955,-0.0017242703833786764,-0.0021160076755912904,-0.00145502688816967
Poland,POL,-0.5954786786219812,0.6245587309127119,-0.41083136243492613,-0.5699668505824508,-1.1540556038038698,-0.00600687899841978,-5.502781552431612,2.065655670292359,-2.181833878470939,2.2883831900641765,-0.4108313624349267,-2.0883585405340996,-4.22845973233738,-0.022009204650210074,-20.162191608109428,7.5685623759512035,0.0051976577,0.021691306,-0.2986609637737274,0.0056453217,-0.012671434,0.024252184,-0.06421997,0.075402826,0.0025389323,0.011224144,-0.4192778170108795,0.0032362284,-0.007082119,0.012532741,-0.03158682,0.041977923,0.0025389323,0.011224144,-0.4192778170108795,0.0032362284,-0.007082119,0.012532741,-0.03158682,0.041977923,0.00781907175,0.006014782295479596,0.4106461622744192,0.006552479999999999,0.0012450782,0.0131274139,0.00035564,0.01979152,-0.08752320221870652,0.0031126771006106647,-0.060684249577889655,-0.0872887641716521,-0.0909857270912924,-0.08495388789010806,-0.09191235355851791,-0.082541678623686
Puerto Rico,PRI,,,,,,,,,,,,,,,,,0.00051469525,0.002096598,1.1892801523208618,0.0004861441,-4.5229976e-05,0.0012923909,-0.010053625,0.013748722,0.00037421248,0.0012370509,-0.5573978424072266,0.00035398113,-6.045213e-06,0.0011106221,-0.0064594904,0.006504943,0.00037421248,0.0012370509,-0.5573978424072266,0.00035398113,-6.045213e-06,0.0011106221,-0.0064594904,0.006504943,,,,,,,,,,,,,,,,
North Korea,PRK,,,,,,,,,,,,,,,,,0.0062477626,0.0063566198,0.20512309670448303,0.0067907614,0.0017813696,0.010833423,-0.01704961,0.03924133,0.004147583,0.0035382223,0.20228581130504608,0.0045066075,0.0014297686,0.006611558,-0.005919503,0.017934365,0.004147583,0.0035382223,0.20228581130504608,0.0045066075,0.0014297686,0.006611558,-0.005919503,0.017934365,0.00021418375,0.0011470337840523144,-0.03931732010573219,0.000342885,-0.0009496415,0.0013887364,-0.0013247,0.00167205,-0.011056880501767405,0.0031430858561660147,0.36019994901825797,-0.0127397828318905,-0.013842093291198008,-0.007453469721363523,-0.014400715064430001,-0.00672039623144963
Portugal,PRT,0.1437599715929717,0.18312301686861163,0.7077190382546129,0.13006061150672205,-0.02792755363092426,0.3004087066383271,-0.6542440622736571,1.663639510624091,0.5267365359166484,0.6709627338065929,0.7077190382546132,0.47654208056062963,-0.1023265565037065,1.1006975011228304,-2.3971502441706796,6.09557516692667,0.0016855389,0.0055825617,-0.4643805921077728,0.0017269548,-0.003658908,0.0059873094,-0.019465432,0.017401349,0.0008767111,0.0025613569,-0.1198563352227211,0.00086457725,-0.00081353734,0.002784425,-0.011838817,0.013072379,0.0008767111,0.0025613569,-0.1198563352227211,0.00086457725,-0.00081353734,0.002784425,-0.011838817,0.013072379,0.00013951300000000002,0.001044468368209765,-0.8429450773584627,0.000142365,-0.0006935444999999997,0.001185465,-0.00237558,0.0013549599999999999,-0.01297572263649852,0.0013978556149767533,0.24245250981119187,-0.013112515397494199,-0.014126609737727537,-0.011256601673664431,-0.0150559930413725,-0.010994571726509101
Paraguay,PRY,0.2883694900466396,0.199878086993336,0.699818168915445,0.26026813392209047,0.10614529692941313,0.4738366806079863,-0.36823804461149234,1.4828427423253114,1.056585811530888,0.7323533107435831,0.6998181689154434,0.9536224426905395,0.38891636794936973,1.736137597747662,-1.3492241954565078,5.433135807879942,0.011330254,0.03267316,-0.3342343866825104,0.012915276,-0.013375694,0.04050834,-0.089966744,0.096972845,0.009751536,0.028862868,-0.23862208425998688,0.009858746,-0.013484271,0.036481544,-0.07152496,0.09041566,0.009752722,0.028225362,-0.22948428988456726,0.010200158,-0.013041691,0.036481544,-0.07152496,0.09041566,-0.014679514000000001,0.008178587470793757,0.06272009535941679,-0.01458089,-0.0234877736,-0.0044960774,-0.028056940000000002,-0.00342348,-0.001971632146855539,0.00033598935194159135,0.6728459157185468,-0.00208773639274892,-0.0022547939831439683,-0.0015749496332705553,-0.00229272403464633,-0.0014116121724890801
