Country,iso,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max
Trinidad and Tobago,TTO,-0.010625393985639558,0.0014553631342734464,0.7861240108618631,-0.010662640850415416,-0.012179523990916713,-0.009408319432090957,-0.015865198982746225,-0.0022482066373692633
Tunisia,TUN,-0.008518005703234417,0.0047983161752324695,-0.49372693407751916,-0.007899488779887394,-0.012612637989681577,-0.004912676278107057,-0.026015298786663515,0.006170167574433625
Turkey,TUR,-0.08963491189329366,0.02595015566899427,0.14549679488695816,-0.09038381549615293,-0.11199239389461776,-0.06684603205494193,-0.17670178084009197,-0.0011240686066817107
United Republic of Tanzania,TZA,0.010861190962260233,0.049253799073691595,0.03355303969232195,0.010715952907345689,-0.030905046470524306,0.05231438047172208,-0.1776364562523101,0.18432189407262922
All Countries,Total,-7.284491594231643,1.1883590426981572,0.026990230728556323,-7.239020964765286,-8.431612287058067,-6.2199130546973995,-11.230171847591787,-3.1594460777254945
Uganda,UGA,0.01671290793113508,0.020519641586662522,-0.38722104157570286,0.01643986442201812,0.0015580236589443927,0.03422962788324713,-0.07858436799409273,0.09656482723934048
Ukraine,UKR,-0.055120138949171886,0.0379719116927582,-0.18670391336306427,-0.05441867238952601,-0.08823218368587425,-0.020711323033073492,-0.18772465508637273,0.08065529687052425
Uruguay,URY,0.006684416005151999,0.019774117282117396,-0.42941242016602077,0.005533713779480592,-0.006384812935006533,0.023030347504535798,-0.07052671430482375,0.06399527717358205
United States of America,USA,-1.1246383610602384,0.2546005208022491,-0.20259423587659595,-1.11837810552301,-1.3548281720121813,-0.8878451802160544,-1.9267177516744356,-0.24452326758034815
Uzbekistan,UZB,-0.027873468395781982,0.0068251323334963315,-0.32995201692278414,-0.02787797036359603,-0.03313440584507395,-0.022341946545023483,-0.06531907207861501,-0.005200456083702457
Saint Vincent and the Grenadines,VCT,-4.253393735967267e-05,0.000114539859002801,1.3159262527915523,-6.0074822499999994e-05,-6.6e-05,-4.6339999999999993e-05,-0.000547274388256073,0.0005231081572197378
Venezuela,VEN,-0.009446946767958852,0.0650009622867012,-0.8247425277862904,-0.0029111911561885678,-0.06501750284318442,0.04683753749451496,-0.3293257925470989,0.1489085107808086
Vietnam,VNM,-0.077493140064182,0.03260485828958661,-0.3079298950872946,-0.07588069711074566,-0.10716693729779535,-0.04692862219396291,-0.21090092901970164,0.04304276585424135
Vanuatu,VUT,0.00030792828147673033,0.0005462349678287083,2.0551366638744644,0.00015961943376157432,-8.142994449936648e-05,0.0006452758042734027,-0.000574945790263489,0.002692495803491473
Samoa,WSM,-0.00010115271586486477,0.00016593884534550865,0.5229553752395443,-7.4e-05,-0.00020593066486643218,-3.065552160010536e-05,-0.0006606016302658991,0.0006095469217112661
Yemen,YEM,-0.0021880727466133754,0.0028241378905250122,0.7505833642888803,-0.00238250109082025,-0.004592133716782317,0.00031183698255519884,-0.00947068625574701,0.01366673086113724
South Africa,ZAF,-0.10912130730183235,0.06152013191016085,0.3605114796614566,-0.10940866958902665,-0.1680244368879027,-0.057292776691891964,-0.25148671643412124,0.09364864134088095
Zambia,ZMB,0.016469391829304184,0.042241296339987,-0.8250944604057724,0.015797796710945586,-0.010393830425235173,0.0521803165036911,-0.173789562551183,0.13316866943909475
Zimbabwe,ZWE,0.004759013001601148,0.03511200950811197,-0.14681258173007486,0.005518524245978292,-0.02301148574567445,0.02721727459310395,-0.17421764461672978,0.1601382219149327
