Country,iso,Fabc_tf_mean,Fabc_tf_std,Fabc_tf_skew,Fabc_tf_median,Fabc_tf_q17,Fabc_tf_q83,Fabc_tf_min,Fabc_tf_max
Tunisia,TUN,0.008218660746663399,0.00012810265182516188,-0.15650953579929178,0.0082264367230242,0.008092564717937137,0.008343868106192753,0.007846152869917807,0.0085660330437058
Turkey,TUR,0.10293824139599796,0.0027604078724381537,-0.20566425984509443,0.10299164997600171,0.10036631183871463,0.10556408367260059,0.09390803712258275,0.1103063325478397
Turkmenistan,TKM,0.01731113480099019,0.000192656420118755,0.19061001134296976,0.01730073555879405,0.01713354935973371,0.0174942820664725,0.016681599066690492,0.017890066198226574
Uganda,UGA,-0.006445546819141414,0.0008296454643482172,-0.07973837191884174,-0.0064354620042666386,-0.007270362377209621,-0.005647242806240998,-0.009102703394757057,-0.00395396732111498
Ukraine,UKR,0.060387637938261525,0.0032997195354549282,-0.06235874000291158,0.06033133054095084,0.05743851688830061,0.06362636022076949,0.04859342037140786,0.06989978953993496
United Arab Emirates,ARE,0.05887832356045455,0.0005542192588224612,0.04471214702944559,0.058894074400181844,0.058311788971334017,0.05938460100998492,0.05685083027227708,0.06062670047783542
United Kingdom,GBR,0.10785274463207119,0.00427970957480991,0.09122814518653306,0.10786834167746671,0.10373334730087383,0.11215261655995423,0.09426684227047942,0.12557071589749366
United Republic of Tanzania,TZA,0.01356751108738301,0.0036142454640404496,0.10050663619674499,0.013525470408560008,0.010111999393709428,0.01698210825439423,0.003719623472991325,0.024528601370168275
United States of America,USA,1.2335472846001698,0.0221177569061091,-0.25267321308534685,1.2341308971384146,1.2134266502665259,1.2550880159927207,1.1534288086228395,1.2972063695448548
Uruguay,URY,0.0022563309652729644,0.00028548056682494474,0.01003407150176248,0.0022593669501288797,0.002002663306133167,0.0025234100898743105,0.0013395752321850468,0.0032227481592464204
Uzbekistan,UZB,0.029688617465860177,0.0006581303004562901,0.2794127572400128,0.02966152262775025,0.029076305763573375,0.030340546209031687,0.0279061675842686,0.032058807948009437
Vanuatu,VUT,-3.1386176006023064e-05,2.4696954527143e-05,-0.18322787242781538,-3.022423880389547e-05,-5.399058583342004e-05,-8.582895545966165e-06,-0.00013344380370734792,3.516213017218085e-05
Venezuela,VEN,0.011995391192969156,0.0052521626165554615,0.05587525280653601,0.012023733969081945,0.006920971367730333,0.01699840035836842,-0.005222660564546351,0.02741469501715222
Vietnam,VNM,0.08361357910062428,0.006718833824004487,0.01091832972664061,0.08367255439333242,0.07726707541804345,0.09014562226447381,0.06032923094926148,0.10676694472498399
Yemen,YEM,0.0035138854275725117,0.0004911191180462344,0.32549984941590104,0.0035076903382333592,0.0030535683869056546,0.0039642326111101744,0.0024782081891083713,0.005263681438559729
Zambia,ZMB,-0.007251556084747321,0.0019098269321541606,0.11523272137760847,-0.007260252999899689,-0.009050193308399788,-0.005451930825820629,-0.01259635225482541,0.0007356707403046124
Zimbabwe,ZWE,0.003927010147025956,0.00034965622049080845,-0.09455779937198844,0.003937531986239279,0.0035733174468529725,0.004243349724087133,0.0028032942998917486,0.004995127003658305
eSwatini,SWZ,-0.00012587448389079958,6.606363566165674e-05,-0.16249138629209398,-0.0001245722235402411,-0.00018924111418682077,-6.315457892176006e-05,-0.0003612187466125536,5.2059664780658037e-05
All Countries,Total,8.447072966890966,0.07771937974366144,0.009565286963343144,8.445050636857985,8.374076406666799,8.525834162149508,8.200194272321095,8.669797670004806
