Country,iso,Fa_mean,Fa_std,Fa_skew,Fa_median,Fa_q17,Fa_q83,Fa_min,Fa_max
Russia,RUS,0.39894069727437165,0.2265170721607317,0.041052486114320864,0.4165204167366028,0.17580145597457886,0.6286242008209229,-0.11582193523645401,1.0106514692306519
Rwanda,RWA,0.001547797128409784,0.002203366430068913,0.2835963151563986,0.0014255164423957467,-0.0001478726917412132,0.0032996763475239277,-0.005986007396131754,0.009741968475282192
Saudi Arabia,SAU,0.000875902422993517,0.007175284264383639,-0.8004411227832382,0.00021753882174380124,-0.0006064753397367895,0.0025605205446481705,-0.0544140450656414,0.04207218065857887
Sudan,SDN,0.016706616499171687,0.03120109057465554,1.1819246722901382,0.011076154187321663,-0.004397524520754814,0.038122426718473434,-0.08960899710655212,0.15815378725528717
Senegal,SEN,0.00171380226965568,0.011138177550882502,2.1752894771974307,0.0004929807037115097,-0.004788172896951437,0.006226291414350271,-0.0372198186814785,0.08121004700660706
Solomon Islands,SLB,0.0010366893798593871,0.0012610737114085468,0.32943138105400344,0.0008611362427473068,0.0,0.001992571633309126,-0.00564577616751194,0.004937593825161457
Sierra Leone,SLE,0.004732914605382975,0.00347743660225479,-0.37823024303221225,0.004699901212006807,0.0016550718573853374,0.008247489258646955,-0.008280853740870953,0.013526460155844688
El Salvador,SLV,0.0013051665756396505,0.0026675941435269435,-1.1820067156697565,0.0010645725997164845,-0.00020234928524587303,0.0030340433586388826,-0.018826397135853767,0.01378577295690775
Somaliland,SOM,0.00743559973821646,0.01424599940702764,0.8700206929914284,0.0038233385421335697,-0.0037086945958435535,0.019507020711898804,-0.036173008382320404,0.0681752935051918
Serbia,SRB,0.0018721118192295307,0.007308864327212182,-0.4759027255875288,0.002089916728436947,-0.0035714672412723303,0.0071815974079072475,-0.03366637974977493,0.029773322865366936
South Sudan,SSD,0.01772337626607434,0.024727127311383212,-0.821777890037613,0.01765270158648491,0.0001484927925048396,0.03994787856936455,-0.0938853770494461,0.10375289618968964
Sao Tome and Principe,STP,-2.920860804955683e-07,1.7104695535342704e-05,-1.105640378265996,0.0,0.0,0.0,-8.320434426423162e-05,6.157426832942292e-05
Suriname,SUR,0.011741733146311745,0.009418076071234453,0.10620015585905847,0.01192032266408205,0.003498121863231063,0.019615212455391884,-0.016973087564110756,0.03869469091296196
Slovakia,SVK,0.0015182845177185663,0.004635815364877252,-0.48750293669254824,0.001867359154857695,-0.0014555177185684443,0.004777499940246344,-0.016415191814303398,0.01758642867207527
Slovenia,SVN,0.0007745365227179082,0.0013257042500579607,-0.5749261497385714,0.0009329302120022476,-0.00032409437699243426,0.0018562112236395478,-0.0038600440602749586,0.003980554640293121
