Country,iso,Fabc_mean,Fabc_std,Fabc_skew,Fabc_median,Fabc_q17,Fabc_q83,Fabc_min,Fabc_max
Switzerland,CHE,0.008955538068145866,0.00028730840540763157,0.08820451140079041,0.008938966214168932,0.008684761294078977,0.009225899216914213,0.008086153543764452,0.009875259350769732
Syria,SYR,0.006219823501005546,0.00036207204457404943,0.15354705136282792,0.00621272002657426,0.0058662316474391,0.0065652430586865184,0.00528389893763126,0.0074264111247457415
São Tomé and Principe,STP,5.0333267916555275e-05,3.860576521791271e-06,0.412485811140892,5.0037696242235166e-05,4.678939778646071e-05,5.403331057817531e-05,4.0083633726004096e-05,6.66184104242196e-05
Tajikistan,TJK,0.000753248346874422,0.00025902180295661343,0.04777078127414124,0.0007570521237818321,0.0005011794278103412,0.0010016696505732712,-5.791829350472195e-05,0.0017434813956132581
Thailand,THA,0.055502891655151584,0.004122782942654593,-0.02483165668149068,0.055551633087465024,0.05146135269655361,0.059485973715853145,0.04248072596102679,0.0665721786524774
The Bahamas,BHS,0.0004445454466931737,4.594358605634793e-05,0.0110916964633876,0.0004457585875572098,0.00040023164248847927,0.0004891316257564422,0.00031626266823153926,0.0005898956500289428
Togo,TGO,-0.0005393227528590295,0.00027512694309296266,0.0960230324646237,-0.0005534101807558187,-0.0007881184422938581,-0.00028325819925525183,-0.0014386184107832022,0.00039062107437271275
Trinidad and Tobago,TTO,0.010627503761315858,0.00033104581384419654,0.10597677786061409,0.010624366414380592,0.010302416297805444,0.010935673229798375,0.00957467825126928,0.011883265270736677
Tunisia,TUN,0.008537918050374767,0.0003684363418860003,-0.04707584446567507,0.008539339374388867,0.008184915992641649,0.00889173083972635,0.0073069473813351625,0.009687323809713162
Turkey,TUR,0.0895480368462309,0.003149728066123039,-0.21889385355320662,0.08962610734010612,0.08656447838677503,0.09263460451868194,0.07907238999478625,0.09740000899032501
Turkmenistan,TKM,0.015864383904295197,0.0005479926860111232,-0.01645826430457744,0.015835352832709003,0.015402011580519183,0.01637199464289748,0.014154818257319103,0.017538585559362743
Uganda,UGA,-0.01697776819789996,0.0015110775319075503,-0.004371365345044382,-0.016982358044957246,-0.01834802404552902,-0.015532600168844779,-0.021956971656356624,-0.011951977227817082
Ukraine,UKR,0.05507694320232546,0.004148351805260293,0.12567156178954328,0.05493705146134038,0.05105901707466934,0.0590768497745341,0.04090868633119582,0.06944621398690459
United Arab Emirates,ARE,0.05880076198469871,0.0005579005629728997,0.04460583764869599,0.05881987404754044,0.058228064930739544,0.05931384291190286,0.05678328181701406,0.06053877854089735
United Kingdom,GBR,0.10372961880727766,0.004310928747644872,0.045151393238981166,0.10372117580261789,0.09959581041669269,0.10791240263600498,0.0889774591543012,0.12074133127812356
United Republic of Tanzania,TZA,-0.010955542430182121,0.004547124287753225,0.054847702833867765,-0.010942414878158627,-0.015268083360691659,-0.006767915512765873,-0.025792321849164628,0.002130448814392917
United States of America,USA,1.1241877780527185,0.025994393036725624,-0.20667200887915377,1.1253730847180186,1.0993342701885054,1.1495626641246486,1.03149060108795,1.1914907636879648
Uruguay,URY,-0.0068405467720034085,0.0014739588193999574,0.08379417951387835,-0.006882623621570768,-0.008226386737970964,-0.005440199857769423,-0.01115881844414884,-0.0014585227825701485
Uzbekistan,UZB,0.0278979655309694,0.0008158609317961004,0.10110174058959484,0.027862376947732866,0.027185388864883996,0.028697518736498916,0.025621430415329494,0.030776259646734343
Vanuatu,VUT,-0.00030937444282430664,4.419632842786187e-05,-0.0991129796446428,-0.0003076911973845921,-0.0003522240199332958,-0.00026833927576836705,-0.00045630673446642596,-0.00017300925994123993
Venezuela,VEN,0.01058546901134051,0.005977246189548691,0.05039574183289782,0.010676802354045892,0.004776117278581033,0.016238308504579538,-0.00910228523839203,0.02842327452462235
Vietnam,VNM,0.0772843891164964,0.00678442687120127,0.02720676269469112,0.07724625730639599,0.07080015910962054,0.08392205704045776,0.05351899050174027,0.10093666051692468
Yemen,YEM,0.0021914075741229846,0.0005244994521680804,0.2956298478483525,0.0021700671938741202,0.0016793708771540821,0.002698039073243441,0.0006459990282538263,0.0039297150499454404
Zambia,ZMB,-0.01613149583458424,0.0030491630558690556,0.14068512561300128,-0.01609619561675483,-0.018998663037469832,-0.013180976555450625,-0.024564512302952587,-0.0035593580058234696
Zimbabwe,ZWE,-0.0042432030097903604,0.0024884820170251666,0.12804749717355904,-0.004282306071559896,-0.006524695835726228,-0.0018870060995600341,-0.012295389645788274,0.004645362009991168
eSwatini,SWZ,-0.0002776917575886154,0.00010531230233387949,-0.025598530460798383,-0.00027786316716850754,-0.0003808362424158123,-0.0001784126574776854,-0.0006066423848744083,4.7002495111638084e-05
All Countries,Total,7.280748655396139,0.08559576377701973,-0.006079830736994675,7.278034725353503,7.201955732382358,7.365688165571563,6.987279328626026,7.533301306292943
