Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
Guinea-Bissau,GNB,0.0003654882659588077,0.002243324189197017,-0.3853840996930401,0.00019189903641805047,-0.0010639757374707609,0.0017822973173326254,-0.014103293233757018,0.010200287078490257
Equatorial Guinea,GNQ,0.0010045674739697446,0.0014646238578339024,-1.1786147100722824,0.0010265170534926654,-0.0002679667078858614,0.0023657335821795464,-0.008933550501719713,0.005104741548620463
Greece,GRC,0.0060131700212992575,0.008904637586256646,0.12105605022966187,0.005557833848942519,-0.0009997327376410365,0.01391899699795723,-0.021969864827136993,0.04092556368759155
Guatemala,GTM,0.0017548764671225555,0.008877675229522021,0.5725827368862088,0.0014425020675009489,-0.006148029056767226,0.008927238500051497,-0.028751889922103882,0.04360962067194939
Guyana,GUY,0.013468775395642877,0.016742921706330228,-0.049906408000313804,0.013756914997546672,-0.002235476194569171,0.02715106870871067,-0.049353875544204714,0.06619778308197022
Honduras,HND,0.0038232483889638026,0.008245193685314007,-0.1144487414851577,0.0035922995577704906,-0.0033051411825867,0.01119065274212122,-0.030179146696891784,0.03566583663292885
Croatia,HRV,0.002267441309196168,0.007218359834648692,-1.2937114082111927,0.0030881930293411015,-0.0021175214156258105,0.007163146885267496,-0.03405094331258774,0.023233595872540473
Haiti,HTI,0.0007031896592737322,0.00545461547849845,1.0866006546321432,0.0005911553845304251,-0.0016752029243135452,0.003466486114596128,-0.02794023079466343,0.04118015855222702
Hungary,HUN,0.002753493401810639,0.009065083434954444,-0.6885579096093911,0.003407191897216365,-0.003913511106239557,0.009132530065147876,-0.03851640417316437,0.03359343964236736
Indonesia,IDN,-0.08090953055142741,0.13815571855961864,-0.043165419969862166,-0.07305665770526881,-0.2098604881635189,0.03506010067508697,-0.6043991995484543,0.3864130931390381
India,IND,0.15048082894924475,0.11016090566273079,0.5985809493201149,0.1394157435191965,0.050482374065113064,0.24726347687080383,-0.19465894909339904,0.6188925649336243
Ireland,IRL,0.0022203712665020007,0.004476342536321374,0.9521822082767412,0.0014789543584039807,-0.0007684419271065015,0.0052391655279481406,-0.021864756319131852,0.02462438452879429
Iran,IRN,0.0031577768279836675,0.024492982287922682,-1.0140094981391787,0.004202255758266449,-0.01307833614933014,0.01994533611419201,-0.13882764626365662,0.08627866667001724
