Country,iso,Fab_mean,Fab_std,Fab_skew,Fab_median,Fab_q17,Fab_q83,Fab_min,Fab_max
South Korea,KOR,-0.008821912444039794,0.0005226335313264809,0.04538472839962608,-0.00881153226254821,-0.009327534251961854,-0.008333174052665433,-0.010413094805334092,-0.0072910940230391024
South Sudan,SSD,-0.015807516795248965,0.0017515069097180376,0.05645738767186936,-0.015883493959030152,-0.017394854840854245,-0.014179093000187416,-0.022448998906813622,-0.00978990294826126
Spain,ESP,-0.011162932851763714,0.0017822217934366016,0.013893965006110271,-0.011173620661069632,-0.012794039891304145,-0.009550585427228468,-0.018046298831976414,-0.005204669274370908
Sri Lanka,LKA,-0.0033634489619049283,0.0006307064856291496,-0.06416872718940354,-0.003353622158706903,-0.003961561676640837,-0.0027858414217810535,-0.005410623733157158,-0.0011589518473337891
Sudan,SDN,-0.005550448737380958,0.002318132436288829,-0.05749042627070044,-0.005588686871121406,-0.007641158993129082,-0.003411858188878117,-0.014488936592247963,0.0013647984511041648
Suriname,SUR,-0.011045180976227698,0.0006617775943078835,-0.04222230601165236,-0.01104165472682929,-0.011669123821589664,-0.010424323038521827,-0.013098827500847817,-0.008980861556996822
Sweden,SWE,-0.011870301200449697,0.001089698902403065,-0.013224012966383973,-0.011826616785363436,-0.012931510914952746,-0.01085493338807042,-0.014998379311771393,-0.008877436375708102
Switzerland,CHE,-0.0012728402546179475,0.0001669453377424526,0.05440058987614171,-0.0012698879892444016,-0.0014322330161487399,-0.0011167776010090127,-0.0018203654639992713,-0.0006947292938424201
Syria,SYR,-0.0013375887206712432,0.0002813431892512222,0.05352629620648997,-0.0013478331305657625,-0.001603705497161654,-0.0010525355087918947,-0.0021606502627210616,-0.0004735157831264585
São Tomé and Principe,STP,1.1222056302692043e-05,3.404731783758981e-06,0.651528295532767,1.09296999017567e-05,8.0236174019877e-06,1.414102733079635e-05,2.104035358987865e-06,2.5912765805430597e-05
Tajikistan,TJK,-0.0011548413339252165,0.00018552114376128864,-0.01622703698633688,-0.0011513519567015766,-0.0013345766961597406,-0.0009764085152985716,-0.0017032012675417662,-0.0004695256711590885
Thailand,THA,-0.019708153646352287,0.004017304596404331,-0.039535892759850526,-0.01975698575306034,-0.023697956518961068,-0.015825930342933857,-0.03330216893353081,-0.009213357235033987
The Bahamas,BHS,-0.0001873125161394199,4.310517903630552e-05,0.05969526393919853,-0.00018745255222249032,-0.0002290007544479589,-0.00014429463952570298,-0.00030119220753239094,-4.661139842183702e-05
Togo,TGO,-0.0011299529887185487,0.00027117633947169504,0.10181666569900082,-0.0011431257578330932,-0.0013736419775220298,-0.0008814508677686501,-0.002010164591348529,-0.00020379821261805293
Trinidad and Tobago,TTO,-0.0003794631141632762,7.094199717901549e-05,-0.2693144216351171,-0.00037584070580755173,-0.0004445550135281265,-0.00031454493902536917,-0.0006479488272021711,-0.0001818430691414848
Tunisia,TUN,0.0004015324569613675,0.00034581134373181917,-0.04370879544833297,0.00039957361758467553,6.534923524721799e-05,0.0007265742915230149,-0.000816982019675225,0.0014887173615647554
Turkey,TUR,-0.021209285639345238,0.0017976385388608922,-0.21391872604224607,-0.021167389074679376,-0.022824965470012424,-0.01950745810319956,-0.027639292786548614,-0.016047254221993445
Turkmenistan,TKM,-0.0009135437471949935,0.0005329118552585064,0.0008380819690035199,-0.0009340525036955774,-0.0013694856334635747,-0.0004169151223454555,-0.00264889562712729,0.0007669197954890131
Uganda,UGA,-0.0183765013746466,0.0015095846659460275,-0.00022021823798641253,-0.018368212858718872,-0.019742010132034332,-0.016950369021112053,-0.023380725573607444,-0.01330290413330269
Ukraine,UKR,-0.00621287179599695,0.0026037961651469432,0.08647407240008405,-0.006277482111815214,-0.008691086983255292,-0.003625759468932251,-0.015954089380033492,0.002310067232324183
United Arab Emirates,ARE,-0.00018282568450583346,4.203813040523594e-05,-0.20520316270360286,-0.00018062198660803215,-0.00022512314703158356,-0.00014282063611226954,-0.0003236377800734341,-5.512620354425255e-05
United Kingdom,GBR,-0.0014638239255515895,0.0007646930546472172,0.136298883184022,-0.0014806342817118168,-0.0021619441030026007,-0.0007818526093330549,-0.004008677709389686,0.0013548299100084307
United Republic of Tanzania,TZA,-0.014229484813850614,0.004542687027407941,0.05474458079854893,-0.014261316650859834,-0.018504989193798657,-0.010061054815660306,-0.029257629835359573,-0.0011071753636608048
United States of America,USA,-0.3039733779090437,0.01843614381085345,-0.08144122228048055,-0.3039050586459122,-0.3224938044402741,-0.28622270555980484,-0.3593794635251007,-0.2566533726850739
Uruguay,URY,-0.008729202296452937,0.0014740112174448411,0.0810807331943179,-0.008758636485763789,-0.010103705631788097,-0.007324178879066124,-0.013049285567282676,-0.00334474492958498
Uzbekistan,UZB,-0.002022906150390775,0.0004897495362620755,-0.0717765472672493,-0.002024847587608755,-0.002500418878304875,-0.0015492159616836293,-0.003881823048648119,-0.0005306025323064923
Vanuatu,VUT,-0.0003545800690112007,4.409628487997572e-05,-0.08383799668099148,-0.00035406081866299363,-0.00039798715002835886,-0.0003126764533195221,-0.0005001223520459086,-0.00022065356073266268
Venezuela,VEN,-0.018172029320506232,0.004626181636188323,0.022524478121028823,-0.01822716560046387,-0.02263111555866644,-0.013788615233582324,-0.0323539282170105,-0.0020180784114012702
Vietnam,VNM,0.005589777645547488,0.0032600730871662534,0.21721671162304954,0.005375960348700044,0.0024889107388615414,0.00870442517829992,-0.0026103294780511835,0.015878282422733307
Yemen,YEM,-0.001364939131199527,0.0001684856205390239,-0.1774040476106636,-0.0013563992834487856,-0.0015271312501971544,-0.0012075834675245023,-0.0020428910936808584,-0.0008496010072995424
Zambia,ZMB,-0.01793027553939249,0.003044873097391629,0.1388435191710987,-0.01790741669373417,-0.020762398124408037,-0.01501082007089718,-0.026369659112379075,-0.005277615816028595
Zimbabwe,ZWE,-0.007099871224422302,0.002480385216775994,0.13311419563064938,-0.007150565958538293,-0.009386941231646762,-0.004788330963314429,-0.015135301036746979,0.00168729409783116
eSwatini,SWZ,-0.0005663489869287148,0.0001046250037596986,-0.02028107530252481,-0.0005640107436756193,-0.0006688225594370701,-0.00046562473352435176,-0.000892986814364463,-0.00026080787330155076
All Countries,Total,-2.209813772380039,0.05581648341779905,-0.04584849191439952,-2.209554884258301,-2.263403892087071,-2.1573903089948216,-2.3914467375830077,-2.028103176126221
