Country,iso,Fab_tf_mean,Fab_tf_std,Fab_tf_skew,Fab_tf_median,Fab_tf_q17,Fab_tf_q83,Fab_tf_min,Fab_tf_max
Greece,GRC,0.0032604058873962794,0.004048790258286416,0.15195908919891218,0.002949350642001033,-8.879853114159552e-06,0.006938399730460251,-0.009540742014091014,0.020494750144093035
Guatemala,GTM,0.0011227221426908247,0.008217049718221809,0.2995556517992314,0.0009592461714828015,-0.006167412362073063,0.008201123608811546,-0.02800473359265089,0.03208455758657455
Guyana,GUY,0.013015809798161268,0.01614649666188982,-0.18338786962015297,0.013700096087200641,-0.0019400554935310897,0.02631278284907303,-0.05325938048614502,0.0646610486797905
Honduras,HND,0.0033602825339136516,0.007552773743492777,-0.32442268222989085,0.0033200276186144354,-0.0032027762638914582,0.010151094120633983,-0.030179146696891784,0.026771331653676032
Croatia,HRV,0.0016864866377983838,0.00438996293418795,-1.4587106696851049,0.0021036859636601804,-0.0010298317047762334,0.004709632876956462,-0.02162564266798973,0.01353046634258747
Haiti,HTI,4.848011631638328e-05,0.0018458346365096752,-1.207845335746557,-0.00010549000000000001,-0.0011032239901503922,0.0014264851443964244,-0.012255990462391377,0.00637535895824194
Hungary,HUN,0.0021864879201571002,0.0027432770622699883,-0.5181334831085767,0.0023023066000682118,0.00015791,0.004339531912456131,-0.012677420927970409,0.012370230775353909
Indonesia,IDN,-0.10825028730307318,0.11673734069906158,-0.4042294729256669,-0.09724415176685333,-0.22102992763152593,-0.001644080329132075,-0.5860655931265069,0.23009016375679014
India,IND,0.04058898241063786,0.0438126873551255,0.7256815421255856,0.03140438907179594,0.0036864800484287773,0.0920465860335772,-0.08459698693591117,0.1936137895396614
Ireland,IRL,0.000715650168803726,0.0020291827308670128,0.8050539907796078,0.00014043844809308645,-0.00106877,0.00384354,-0.0024866797788256406,0.005418406737805307
Iran,IRN,0.0001936822962706858,0.004567778990019781,-0.37921799338465495,-0.0001773535184576735,-0.003309021589804329,0.006075347267808441,-0.017764604297248125,0.01128286907687068
Iraq,IRQ,-0.001056793085,0.0012605799576804494,-2.0633220021017773,-0.000747665,-0.00196167,0.00014787,-0.00645943,0.00018475
Iceland,ISL,-7.8979919e-05,4.786846888646839e-05,0.2977007053053093,-7.392999999999999e-05,-0.00013919,-3.252e-05,-0.00014899000000000002,1.731e-05
Israel,ISR,-0.000269268885,0.00032221556331429895,-0.9275646488014967,-0.00019331,-0.0006833900000000001,1.374e-05,-0.00107402,5.0600000000000003e-05
Italy,ITA,0.006766928651931569,0.009382717781541651,-0.20537396137301542,0.006709849170419574,-0.0003618676125881076,0.015074351365886522,-0.02972163862432003,0.04690877761530876
Jamaica,JAM,0.00040175371485688893,0.0012907194250515472,-0.7567139472595991,0.00036458000000000004,-0.00011489,0.001034603271650672,-0.009570781117100715,0.007623957920612097
Jordan,JOR,-5.369412300000001e-05,0.00012745468966217978,-0.669389107273111,-2.373e-05,-0.0001581,5.8450000000000005e-05,-0.00040092000000000003,0.00020407000000000002
Japan,JPN,0.01649049186555873,0.009509242568724449,0.06263127588412586,0.015870138341978788,0.007705587029028135,0.02600154125055313,-0.016611720212287902,0.04753789337189675
